rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,1,0.5,50,50,500,1,10000,42,1000,50,872.063000,28.170109,793.555031,836.000000,906.000000,775.000000,978.000000,872.063000,28.170109,793.555031,836.000000,906.000000,775.000000,978.000000,96773.590694,96773.590694,103.361968,110.867987,0.00901137380301,0.00901137380301,0.450568690151,0.450568690151,0.00901269950639,0.000312904973929,0.00798145129918,0.0100342688674,0.00901269950639,0.000312904973929,0.00798145129918,0.0100342688674,0.45063497532,0.0156452486964,0.399072564959,0.501713443371,0.45063497532,0.0156452486964,0.399072564959,0.501713443371,870.127528,28.170985,773.057997,976.050680,1,-0.001,50,distance
0.02,0.5,1.1,0.5,50,50,500,1,10000,42,1000,50,768.475000,26.588219,706.933375,734.900000,801.000000,681.000000,853.000000,768.475000,26.588219,706.933375,734.900000,801.000000,681.000000,853.000000,84598.453813,84598.453813,99.500236,109.968555,0.0090837948611,0.0090837948611,0.454189743055,0.454189743055,0.0090852002884,0.000334461142273,0.00792796845277,0.0101752469216,0.0090852002884,0.000334461142273,0.00792796845277,0.0101752469216,0.45426001442,0.0167230571136,0.396398422638,0.508762346082,0.45426001442,0.0167230571136,0.396398422638,0.508762346082,766.783031,26.588320,679.282032,851.323382,1,-0.001,50,distance
0.02,0.5,1.2,0.5,50,50,500,1,10000,42,1000,50,675.239000,25.160244,633.037879,642.000000,708.000000,604.000000,743.000000,675.239000,25.160244,633.037879,642.000000,708.000000,604.000000,743.000000,73360.312079,73360.312079,97.730169,108.511261,0.00920441831374,0.00920441831374,0.460220915687,0.460220915687,0.00920601314096,0.000361343391327,0.00814629154089,0.0101995190586,0.00920601314096,0.000361343391327,0.00814629154089,0.0101995190586,0.460300657048,0.0180671695664,0.407314577045,0.509975952929,0.460300657048,0.0180671695664,0.407314577045,0.509975952929,673.771794,25.159396,602.545195,741.543069,1,-0.001,50,distance
0.02,0.5,1.3,0.5,50,50,500,1,10000,42,1000,50,587.047000,23.496229,552.072791,557.900000,618.000000,513.000000,671.000000,587.047000,23.496229,552.072791,557.900000,618.000000,513.000000,671.000000,63227.024181,63227.024181,99.792895,107.556550,0.00928474821652,0.00928474821652,0.464237410826,0.464237410826,0.0092863157364,0.000387713345361,0.00808262030514,0.0104166266351,0.0092863157364,0.000387713345361,0.00808262030514,0.0104166266351,0.46431578682,0.0193856672681,0.404131015257,0.520831331756,0.46431578682,0.0193856672681,0.404131015257,0.520831331756,585.782460,23.495353,511.732968,669.711675,1,-0.001,50,distance
0.02,0.5,1.4,0.5,50,50,500,1,10000,42,1000,50,507.988000,22.991952,528.629856,479.000000,537.000000,439.000000,587.000000,507.988000,22.991952,528.629856,479.000000,537.000000,439.000000,587.000000,54200.963464,54200.963464,99.807438,106.520730,0.00937230572172,0.00937230572172,0.468615286086,0.468615286086,0.00937395910266,0.000435342420726,0.00812317645105,0.0107880266368,0.00937395910266,0.000435342420726,0.00812317645105,0.0107880266368,0.468697955133,0.0217671210363,0.406158822552,0.539401331841,0.468697955133,0.0217671210363,0.406158822552,0.539401331841,506.903981,22.990323,437.928971,585.909566,1,-0.001,50,distance
0.02,0.5,1.5,0.5,50,50,500,1,10000,42,1000,50,438.294000,21.163780,447.905564,410.000000,466.000000,379.000000,503.000000,438.294000,21.163780,447.905564,410.000000,466.000000,379.000000,503.000000,46400.647150,46400.647150,100.501015,105.663330,0.00944585963607,0.00944585963607,0.472292981804,0.472292981804,0.00944763568165,0.000469934194159,0.00799992738277,0.0110371021569,0.00944763568165,0.000469934194159,0.00799992738277,0.0110371021569,0.472381784082,0.0234967097079,0.399996369138,0.551855107843,0.472381784082,0.0234967097079,0.399996369138,0.551855107843,437.365987,21.162900,378.070604,502.072185,1,-0.001,50,distance
0.02,0.5,1.6,0.5,50,50,500,1,10000,42,1000,50,378.320000,18.988670,360.569600,354.000000,403.000000,319.000000,435.000000,378.320000,18.988670,360.569600,354.000000,403.000000,319.000000,435.000000,39743.354877,39743.354877,94.648159,104.826338,0.00951907560836,0.00951907560836,0.475953780418,0.475953780418,0.00952074377226,0.000485011137724,0.00782263892463,0.0111469593792,0.00952074377226,0.000485011137724,0.00782263892463,0.0111469593792,0.476037188613,0.0242505568862,0.391131946232,0.557347968959,0.476037188613,0.0242505568862,0.391131946232,0.557347968959,377.525133,18.987053,318.194961,434.219518,1,-0.001,50,distance
0.02,0.5,1.7,0.5,50,50,500,1,10000,42,1000,50,326.428000,18.555506,344.306816,303.000000,350.000000,265.000000,394.000000,326.428000,18.555506,344.306816,303.000000,350.000000,265.000000,394.000000,34070.164708,34070.164708,94.276845,104.093310,0.00958105142122,0.00958105142122,0.479052571061,0.479052571061,0.00958302115594,0.000554729010902,0.00770893328251,0.0116206502243,0.00958302115594,0.000554729010902,0.00770893328251,0.0116206502243,0.479151057797,0.0277364505451,0.385446664126,0.581032511216,0.479151057797,0.0277364505451,0.385446664126,0.581032511216,325.746597,18.554484,264.312486,393.321435,1,-0.001,50,distance
0.02,0.5,1.8,0.5,50,50,500,1,10000,42,1000,50,282.548000,17.022799,289.775696,260.000000,303.100000,235.000000,332.000000,282.548000,17.022799,289.775696,260.000000,303.100000,235.000000,332.000000,29392.995167,29392.995167,95.181881,103.728406,0.00961276652475,0.00961276652475,0.480638326238,0.480638326238,0.0096144442538,0.000581371968862,0.00798898080185,0.0113153129639,0.0096144442538,0.000581371968862,0.00798898080185,0.0113153129639,0.48072221269,0.0290685984431,0.399449040093,0.565765648194,0.48072221269,0.0290685984431,0.399449040093,0.565765648194,281.960140,17.021423,234.419930,331.406870,1,-0.001,50,distance
0.02,0.5,1.9,0.5,50,50,500,1,10000,42,1000,50,245.734000,16.725587,279.745244,225.000000,267.000000,192.000000,301.000000,245.734000,16.725587,279.745244,225.000000,267.000000,192.000000,301.000000,25542.738860,25542.738860,92.291078,103.568472,0.0096205031632,0.0096205031632,0.48102515816,0.48102515816,0.00962242308813,0.000659653720162,0.00771409970129,0.0123219246271,0.00962242308813,0.000659653720162,0.00771409970129,0.0123219246271,0.481121154407,0.0329826860081,0.385704985065,0.616096231354,0.481121154407,0.0329826860081,0.385704985065,0.616096231354,245.223145,16.724522,191.502210,300.487183,1,-0.001,50,distance
0.02,0.5,2,0.5,50,50,500,1,10000,42,1000,50,213.551000,15.060193,226.809399,195.000000,233.000000,164.000000,261.000000,213.551000,15.060193,226.809399,195.000000,233.000000,164.000000,261.000000,22333.254832,22333.254832,95.484246,104.145803,0.00956201868486,0.00956201868486,0.478100934243,0.478100934243,0.00956332985313,0.00067081715959,0.00746244470165,0.0116897339698,0.00956332985313,0.00067081715959,0.00746244470165,0.0116897339698,0.478166492657,0.0335408579795,0.373122235083,0.58448669849,0.478166492657,0.0335408579795,0.373122235083,0.58448669849,213.104335,15.058977,163.560466,260.553454,1,-0.001,50,distance
0.02,0.5,2.1,0.5,50,50,500,1,10000,42,1000,50,186.840000,14.340516,205.650400,169.000000,205.000000,134.000000,233.000000,186.840000,14.340516,205.650400,169.000000,205.000000,134.000000,233.000000,19723.283645,19723.283645,90.900541,105.057520,0.00947306763718,0.00947306763718,0.473653381859,0.473653381859,0.00947429512563,0.000722514761197,0.0068494515246,0.0119860708191,0.00947429512563,0.000722514761197,0.0068494515246,0.0119860708191,0.473714756282,0.0361257380599,0.34247257623,0.599303540956,0.473714756282,0.0361257380599,0.34247257623,0.599303540956,186.445534,14.339465,133.608728,232.611215,1,-0.001,50,distance
0.02,0.5,2.2,0.5,50,50,500,1,10000,42,1000,50,164.909000,13.332244,177.748719,148.000000,182.000000,114.000000,214.000000,164.909000,13.332244,177.748719,148.000000,182.000000,114.000000,214.000000,17615.755134,17615.755134,91.170163,106.308711,0.00936144938132,0.00936144938132,0.468072469066,0.468072469066,0.00936205388966,0.000744901658102,0.00637486958159,0.0118884598679,0.00936205388966,0.000744901658102,0.00637486958159,0.0118884598679,0.468102694483,0.0372450829051,0.31874347908,0.594422993396,0.468102694483,0.0372450829051,0.31874347908,0.594422993396,164.556685,13.331100,113.642346,213.639987,1,-0.001,50,distance
0.02,0.5,2.3,0.5,50,50,500,1,10000,42,1000,50,145.759000,12.885066,166.024919,130.000000,163.000000,106.000000,191.000000,145.759000,12.885066,166.024919,130.000000,163.000000,106.000000,191.000000,15873.561771,15873.561771,94.294329,108.259296,0.00918250119946,0.00918250119946,0.459125059973,0.459125059973,0.00918363460428,0.000809186442023,0.00672039099468,0.01224080186,0.00918363460428,0.000809186442023,0.00672039099468,0.01224080186,0.459181730214,0.0404593221011,0.336019549734,0.612040092998,0.459181730214,0.0404593221011,0.336019549734,0.612040092998,145.441529,12.884436,105.684542,190.687929,1,-0.001,50,distance
0.02,0.5,2.4,0.5,50,50,500,1,10000,42,1000,50,129.945000,12.070376,145.693975,115.000000,145.000000,90.000000,174.000000,129.945000,12.070376,145.693975,115.000000,145.000000,90.000000,174.000000,14465.464758,14465.464758,94.662729,110.546864,0.00898311960052,0.00898311960052,0.449155980026,0.449155980026,0.0089839590227,0.00083071813712,0.00620072983433,0.012014561381,0.0089839590227,0.00083071813712,0.00620072983433,0.012014561381,0.449197951135,0.041535906856,0.310036491716,0.600728069052,0.449197951135,0.041535906856,0.310036491716,0.600728069052,129.655691,12.069841,89.709712,173.710351,1,-0.001,50,distance
0.02,0.5,2.5,0.5,50,50,500,1,10000,42,1000,50,116.161000,11.776378,138.683079,101.000000,132.000000,75.000000,150.000000,116.161000,11.776378,138.683079,101.000000,132.000000,75.000000,150.000000,13304.848239,13304.848239,96.719154,113.676752,0.00873072716886,0.00873072716886,0.436536358443,0.436536358443,0.00873064281141,0.000874363972363,0.00568789072918,0.0113864020902,0.00873064281141,0.000874363972363,0.00568789072918,0.0113864020902,0.43653214057,0.0437181986181,0.284394536459,0.569320104512,0.43653214057,0.0437181986181,0.284394536459,0.569320104512,115.894903,11.775731,74.736282,149.736528,1,-0.001,50,distance
0.02,0.5,2.6,0.5,50,50,500,1,10000,42,1000,50,104.476000,11.371606,129.313424,90.000000,119.000000,67.000000,137.000000,104.476000,11.371606,129.313424,90.000000,119.000000,67.000000,137.000000,12340.076122,12340.076122,99.121609,117.115265,0.00846639834052,0.00846639834052,0.423319917026,0.423319917026,0.00846674780115,0.000916867793374,0.00546263097124,0.0110647804708,0.00846674780115,0.000916867793374,0.00546263097124,0.0110647804708,0.423337390057,0.0458433896687,0.273131548562,0.553239023541,0.423337390057,0.0458433896687,0.273131548562,0.553239023541,104.229198,11.371180,66.754697,136.752367,1,-0.001,50,distance
0.02,0.5,2.7,0.5,50,50,500,1,10000,42,1000,50,94.593000,10.874620,118.257351,81.000000,108.000000,58.000000,129.000000,94.593000,10.874620,118.257351,81.000000,108.000000,58.000000,129.000000,11540.048871,11540.048871,97.035377,120.884515,0.00819693235757,0.00819693235757,0.409846617878,0.409846617878,0.00819626832317,0.000929429972474,0.00507016298653,0.0111920250417,0.00819626832317,0.000929429972474,0.00507016298653,0.0111920250417,0.409813416158,0.0464714986237,0.253508149326,0.559601252084,0.409813416158,0.0464714986237,0.253508149326,0.559601252084,94.362199,10.874050,57.771211,128.764497,1,-0.001,50,distance
0.02,0.5,2.8,0.5,50,50,500,1,10000,42,1000,50,85.783000,10.425637,108.693911,73.000000,99.000000,53.000000,120.000000,85.783000,10.425637,108.693911,73.000000,99.000000,53.000000,120.000000,10878.277376,10878.277376,101.860799,125.398557,0.00788571545237,0.00788571545237,0.394285772618,0.394285772618,0.00788553871758,0.000951333340954,0.00491104514299,0.0109968254061,0.00788553871758,0.000951333340954,0.00491104514299,0.0109968254061,0.394276935879,0.0475666670477,0.245552257149,0.549841270305,0.394276935879,0.0475666670477,0.245552257149,0.549841270305,85.565434,10.425327,52.784160,119.781755,1,-0.001,50,distance
0.02,0.5,2.9,0.5,50,50,500,1,10000,42,1000,50,78.268000,10.166129,103.350176,65.000000,91.000000,47.000000,114.000000,78.268000,10.166129,103.350176,65.000000,91.000000,47.000000,114.000000,10317.055237,10317.055237,97.030495,130.210886,0.00758627323428,0.00758627323428,0.379313661714,0.379313661714,0.00758635526116,0.000981971446837,0.00458617731654,0.011016614255,0.00758635526116,0.000981971446837,0.00458617731654,0.011016614255,0.379317763058,0.0490985723418,0.229308865827,0.550830712751,0.379317763058,0.0490985723418,0.229308865827,0.550830712751,78.061659,10.165912,46.795036,113.793040,1,-0.001,50,distance
0.02,0.5,3,0.5,50,50,500,1,10000,42,1000,50,72.083000,9.788162,95.808111,60.000000,85.000000,46.000000,103.000000,72.083000,9.788162,95.808111,60.000000,85.000000,46.000000,103.000000,9844.733779,9844.733779,102.970541,134.789079,0.00732198570513,0.00732198570513,0.366099285256,0.366099285256,0.0073210580139,0.000984613844243,0.00459299158873,0.0106110279161,0.0073210580139,0.000984613844243,0.00459299158873,0.0106110279161,0.366052900695,0.0492306922122,0.229649579436,0.530551395804,0.366052900695,0.0492306922122,0.229649579436,0.530551395804,71.886105,9.787797,45.799695,102.802993,1,-0.001,50,distance
