rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,1,0.5,50,50,500,1,200000,42,1000,50,17178.267000,167.275718,27981.165711,16956.700000,17385.000000,16576.000000,17733.000000,17178.267000,167.275718,27981.165711,16956.700000,17385.000000,16576.000000,17733.000000,1938847.757735,1938847.757735,103.361968,112.861281,0.00886003912967,0.00886003912967,0.443001956483,0.443001956483,0.00886015290553,9.41190132106e-05,0.0085040871843,0.00913912731168,0.00886015290553,9.41190132106e-05,0.0085040871843,0.00913912731168,0.443007645276,0.00470595066054,0.425204359215,0.456956365584,0.443007645276,0.00470595066054,0.425204359215,0.456956365584,17139.490045,167.296932,16537.016392,17694.193231,1,-0.001,50,distance
0.02,0.5,1.1,0.5,50,50,500,1,200000,42,1000,50,15136.796000,159.707903,25506.614384,14933.700000,15333.000000,14469.000000,15613.000000,15136.796000,159.707903,25506.614384,14933.700000,15333.000000,14469.000000,15613.000000,1695380.143512,1695380.143512,99.500236,111.998208,0.00892826075493,0.00892826075493,0.446413037746,0.446413037746,0.00892837142934,0.000100621215878,0.00847767092773,0.00921296032093,0.00892837142934,0.000100621215878,0.00847767092773,0.00921296032093,0.446418571467,0.00503106079382,0.423883546387,0.460648016047,0.446418571467,0.00503106079382,0.423883546387,0.460648016047,15102.888397,159.718897,14434.865625,15579.106443,1,-0.001,50,distance
0.02,0.5,1.2,0.5,50,50,500,1,200000,42,1000,50,13242.468000,150.902720,22771.630976,13046.800000,13432.000000,12579.000000,13722.000000,13242.468000,150.902720,22771.630976,13046.800000,13432.000000,12579.000000,13722.000000,1470234.137616,1470234.137616,97.730169,111.016987,0.00900704701461,0.00900704701461,0.450352350731,0.450352350731,0.00900716910972,0.000109261195551,0.00847575566211,0.00933145292531,0.00900716910972,0.000109261195551,0.00847575566211,0.00933145292531,0.450358455486,0.00546305977762,0.423787783105,0.466572646265,0.450358455486,0.00546305977762,0.423787783105,0.466572646265,13213.063317,150.912635,12549.317691,13692.589789,1,-0.001,50,distance
0.02,0.5,1.3,0.5,50,50,500,1,200000,42,1000,50,11500.167000,142.156664,20208.517111,11321.000000,11677.000000,10935.000000,11947.000000,11500.167000,142.156664,20208.517111,11321.000000,11677.000000,10935.000000,11947.000000,1266539.096809,1266539.096809,99.792895,110.124261,0.00907999368434,0.00907999368434,0.453999684217,0.453999684217,0.00908013492677,0.000119243234677,0.00861713813898,0.00945950142394,0.00908013492677,0.000119243234677,0.00861713813898,0.00945950142394,0.454006746339,0.00596216173383,0.430856906949,0.472975071197,0.454006746339,0.00596216173383,0.430856906949,0.472975071197,11474.836218,142.165426,10909.625241,11921.740741,1,-0.001,50,distance
0.02,0.5,1.4,0.5,50,50,500,1,200000,42,1000,50,9932.983000,132.371518,17522.218711,9766.900000,10097.000000,9361.000000,10373.000000,9932.983000,132.371518,17522.218711,9766.900000,10097.000000,9361.000000,10373.000000,1086454.431463,1086454.431463,99.807438,109.369037,0.00914256752271,0.00914256752271,0.457128376136,0.457128376136,0.00914273451951,0.000129735924075,0.00855673722136,0.00953948624937,0.00914273451951,0.000129735924075,0.00855673722136,0.00953948624937,0.457136725976,0.00648679620379,0.427836861068,0.476974312468,0.457136725976,0.00648679620379,0.427836861068,0.476974312468,9911.253911,132.380809,9339.120165,10351.252498,1,-0.001,50,distance
0.02,0.5,1.5,0.5,50,50,500,1,200000,42,1000,50,8555.956000,121.822798,14840.794064,8404.000000,8711.100000,8088.000000,8893.000000,8555.956000,121.822798,14840.794064,8404.000000,8711.100000,8088.000000,8893.000000,929899.147260,929899.147260,100.501015,108.673292,0.00920095047427,0.00920095047427,0.460047523713,0.460047523713,0.00920109953898,0.00013676238698,0.00866831921456,0.00958972863205,0.00920109953898,0.00013676238698,0.00866831921456,0.00958972863205,0.460054976949,0.00683811934904,0.433415960728,0.479486431603,0.460054976949,0.00683811934904,0.433415960728,0.479486431603,8537.358017,121.825522,8069.422461,8874.453073,1,-0.001,50,distance
0.02,0.5,1.6,0.5,50,50,500,1,200000,42,1000,50,7365.058000,119.920593,14380.948636,7212.000000,7519.000000,6896.000000,7737.000000,7365.058000,119.920593,14380.948636,7212.000000,7519.000000,6896.000000,7737.000000,795803.748975,795803.748975,94.648159,108.039253,0.00925486718237,0.00925486718237,0.462743359119,0.462743359119,0.00925504003126,0.000156796173303,0.0086691708466,0.00971249816943,0.00925504003126,0.000156796173303,0.0086691708466,0.00971249816943,0.462752001563,0.00783980866509,0.43345854233,0.485624908471,0.462752001563,0.00783980866509,0.43345854233,0.485624908471,7349.141925,119.923994,6880.090751,7721.067951,1,-0.001,50,distance
0.02,0.5,1.7,0.5,50,50,500,1,200000,42,1000,50,6338.382000,109.879507,12073.506076,6195.900000,6474.200000,5866.000000,6627.000000,6338.382000,109.879507,12073.506076,6195.900000,6474.200000,5866.000000,6627.000000,682978.503735,682978.503735,94.276845,107.738930,0.00928049999428,0.00928049999428,0.464024999714,0.464024999714,0.00928065933745,0.000165666886657,0.00853844232668,0.00970527181228,0.00928065933745,0.000165666886657,0.00853844232668,0.00970527181228,0.464032966873,0.00828334433293,0.426922116334,0.485263590614,0.464032966873,0.00828334433293,0.426922116334,0.485263590614,6324.722430,109.880602,5852.259789,6613.343505,1,-0.001,50,distance
0.02,0.5,1.8,0.5,50,50,500,1,200000,42,1000,50,5461.870000,104.948945,11014.281100,5330.000000,5581.100000,4963.000000,5763.000000,5461.870000,104.948945,11014.281100,5330.000000,5581.100000,4963.000000,5763.000000,588816.898509,588816.898509,95.181881,107.787466,0.00927600755657,0.00927600755657,0.463800377828,0.463800377828,0.0092761792023,0.00018286368086,0.00838206255426,0.00984886044573,0.0092761792023,0.00018286368086,0.00838206255426,0.00984886044573,0.463808960115,0.00914318404298,0.419103127713,0.492443022286,0.463808960115,0.00914318404298,0.419103127713,0.492443022286,5450.093662,104.949799,4951.158046,5751.297123,1,-0.001,50,distance
0.02,0.5,1.9,0.5,50,50,500,1,200000,42,1000,50,4724.751000,100.113690,10022.750999,4594.000000,4847.200000,4310.000000,5015.000000,4724.751000,100.113690,10022.750999,4594.000000,4847.200000,4310.000000,5015.000000,511240.606340,511240.606340,92.291078,108.186799,0.00924173655498,0.00924173655498,0.462086827749,0.462086827749,0.009241881073,0.000198930794059,0.00837425851822,0.00978901685546,0.009241881073,0.000198930794059,0.00837425851822,0.00978901685546,0.46209405365,0.00994653970295,0.418712925911,0.489450842773,0.46209405365,0.00994653970295,0.418712925911,0.489450842773,4714.526188,100.113259,4299.706551,5004.713072,1,-0.001,50,distance
0.02,0.5,2,0.5,50,50,500,1,200000,42,1000,50,4092.080000,95.057749,9035.975600,3968.900000,4208.000000,3718.000000,4371.000000,4092.080000,95.057749,9035.975600,3968.900000,4208.000000,3718.000000,4371.000000,447528.961919,447528.961919,95.484246,109.341484,0.00914372107327,0.00914372107327,0.457186053664,0.457186053664,0.00914386504513,0.000214953670536,0.00827306545871,0.00973554168868,0.00914386504513,0.000214953670536,0.00827306545871,0.00973554168868,0.457193252256,0.0107476835267,0.413653272935,0.486777084434,0.457193252256,0.0107476835267,0.413653272935,0.486777084434,4083.129421,95.056848,3709.011796,4361.992384,1,-0.001,50,distance
0.02,0.5,2.1,0.5,50,50,500,1,200000,42,1000,50,3566.302000,92.857174,8622.454796,3447.000000,3678.000000,3185.000000,3821.000000,3566.302000,92.857174,8622.454796,3447.000000,3678.000000,3185.000000,3821.000000,395330.259518,395330.259518,90.900541,110.826291,0.00902107014107,0.00902107014107,0.451053507053,0.451053507053,0.00902126640579,0.000239203324486,0.00804969150046,0.00965421623256,0.00902126640579,0.000239203324486,0.00804969150046,0.00965421623256,0.45106332029,0.0119601662243,0.402484575023,0.482710811628,0.45106332029,0.0119601662243,0.402484575023,0.482710811628,3558.395395,92.858399,3177.086653,3813.080196,1,-0.001,50,distance
0.02,0.5,2.2,0.5,50,50,500,1,200000,42,1000,50,3113.480000,91.015326,8283.789600,2994.900000,3226.000000,2706.000000,3364.000000,3113.480000,91.015326,8283.789600,2994.900000,3226.000000,2706.000000,3364.000000,352816.378249,352816.378249,91.170163,113.288746,0.00882464701739,0.00882464701739,0.44123235087,0.44123235087,0.00882483247572,0.000261739635203,0.00763704632897,0.00956406609884,0.00882483247572,0.000261739635203,0.00763704632897,0.00956406609884,0.441241623786,0.0130869817601,0.381852316449,0.478203304942,0.441241623786,0.0130869817601,0.381852316449,0.478203304942,3106.423672,91.016530,2698.913491,3356.965335,1,-0.001,50,distance
0.02,0.5,2.3,0.5,50,50,500,1,200000,42,1000,50,2736.450000,91.524125,8376.665500,2618.000000,2847.000000,2375.000000,2986.000000,2736.450000,91.524125,8376.665500,2618.000000,2847.000000,2375.000000,2986.000000,318016.269474,318016.269474,94.294329,116.180069,0.00860474844424,0.00860474844424,0.430237422212,0.430237422212,0.00860490130806,0.000290282451308,0.00745163513085,0.0094139575403,0.00860490130806,0.000290282451308,0.00745163513085,0.0094139575403,0.430245065403,0.0145141225654,0.372581756543,0.470697877015,0.430245065403,0.0145141225654,0.372581756543,0.470697877015,2730.089675,91.524643,2368.625560,2979.656228,1,-0.001,50,distance
