rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,1,0.5,50,50,500,1,100000,42,1000,50,8619.392000,105.328099,11094.008336,8480.800000,8755.100000,8150.000000,8975.000000,8619.392000,105.328099,11094.008336,8480.800000,8755.100000,8150.000000,8975.000000,969078.123746,969078.123746,103.361968,112.420305,0.00889442428716,0.00889442428716,0.444721214358,0.444721214358,0.00889458717526,0.000116376758197,0.00839698986229,0.00922892171473,0.00889458717526,0.000116376758197,0.00839698986229,0.00922892171473,0.444729358763,0.00581883790987,0.419849493115,0.461446085737,0.444729358763,0.00581883790987,0.419849493115,0.461446085737,8600.010438,105.334028,8130.588282,8955.536567,1,-0.001,50,distance
0.02,0.5,1.1,0.5,50,50,500,1,100000,42,1000,50,7597.167000,97.358169,9478.613111,7476.900000,7723.200000,7283.000000,7920.000000,7597.167000,97.358169,9478.613111,7476.900000,7723.200000,7283.000000,7920.000000,847147.564830,847147.564830,99.500236,111.496165,0.00896793819094,0.00896793819094,0.448396909547,0.448396909547,0.00896811456677,0.000122354325063,0.00852485300053,0.00931746811401,0.00896811456677,0.000122354325063,0.00852485300053,0.00931746811401,0.448405728338,0.0061177162531,0.426242650027,0.465873405701,0.448405728338,0.0061177162531,0.426242650027,0.465873405701,7580.224049,97.361326,7266.117611,7902.999674,1,-0.001,50,distance
0.02,0.5,1.2,0.5,50,50,500,1,100000,42,1000,50,6651.050000,90.859966,8255.533500,6529.000000,6760.000000,6371.000000,6938.000000,6651.050000,90.859966,8255.533500,6529.000000,6760.000000,6371.000000,6938.000000,734742.518750,734742.518750,97.730169,110.457002,0.00905221874367,0.00905221874367,0.452610937184,0.452610937184,0.00905238541862,0.000129273444135,0.00864499543827,0.00948936217268,0.00905238541862,0.000129273444135,0.00864499543827,0.00948936217268,0.452619270931,0.00646367220669,0.432249771913,0.474468108634,0.452619270931,0.00646367220669,0.432249771913,0.474468108634,6636.355150,90.858843,6356.367267,6923.311399,1,-0.001,50,distance
0.02,0.5,1.3,0.5,50,50,500,1,100000,42,1000,50,5777.343000,89.650652,8037.239351,5663.000000,5891.100000,5433.000000,6079.000000,5777.343000,89.650652,8037.239351,5663.000000,5891.100000,5433.000000,6079.000000,633086.343108,633086.343108,99.792895,109.565835,0.00912567940044,0.00912567940044,0.456283970022,0.456283970022,0.00912588243826,0.000148153347623,0.00855158760707,0.00954733193111,0.00912588243826,0.000148153347623,0.00855158760707,0.00954733193111,0.456294121913,0.00740766738115,0.427579380353,0.477366596556,0.456294121913,0.00740766738115,0.427579380353,0.477366596556,5764.681273,89.651171,5420.393507,6066.265552,1,-0.001,50,distance
0.02,0.5,1.4,0.5,50,50,500,1,100000,42,1000,50,4991.442000,82.155272,6749.488636,4884.000000,5090.000000,4689.000000,5283.000000,4991.442000,82.155272,6749.488636,4884.000000,5090.000000,4689.000000,5283.000000,542973.462622,542973.462622,99.807438,108.762761,0.00919279180956,0.00919279180956,0.459639590478,0.459639590478,0.00919298611023,0.000156703371278,0.00861572915073,0.00968072109044,0.00919298611023,0.000156703371278,0.00861572915073,0.00968072109044,0.459649305512,0.0078351685639,0.430786457537,0.484036054522,0.459649305512,0.0078351685639,0.430786457537,0.484036054522,4980.582531,82.154397,4678.115257,5272.085524,1,-0.001,50,distance
0.02,0.5,1.5,0.5,50,50,500,1,100000,42,1000,50,4300.666000,76.829659,5902.796444,4203.800000,4403.000000,4021.000000,4528.000000,4300.666000,76.829659,5902.796444,4203.800000,4403.000000,4021.000000,4528.000000,464752.614044,464752.614044,100.501015,108.042614,0.00925366715548,0.00925366715548,0.462683357774,0.462683357774,0.00925389945231,0.000170784993532,0.00864626638722,0.00979762905403,0.00925389945231,0.000170784993532,0.00864626638722,0.00979762905403,0.462694972616,0.00853924967662,0.432313319361,0.489881452702,0.462694972616,0.00853924967662,0.432313319361,0.489881452702,4291.370948,76.827888,4011.698876,4518.666481,1,-0.001,50,distance
0.02,0.5,1.6,0.5,50,50,500,1,100000,42,1000,50,3705.987000,73.333095,5377.742831,3609.900000,3796.000000,3444.000000,3929.000000,3705.987000,73.333095,5377.742831,3609.900000,3796.000000,3444.000000,3929.000000,397826.569736,397826.569736,94.648159,107.322910,0.00931558443283,0.00931558443283,0.465779221641,0.465779221641,0.00931583383646,0.000190139293535,0.00861516087295,0.00987909295823,0.00931583383646,0.000190139293535,0.00861516087295,0.00987909295823,0.465791691823,0.00950696467672,0.430758043647,0.493954647912,0.465791691823,0.00950696467672,0.430758043647,0.493954647912,3698.030469,73.332533,3436.034904,3921.045828,1,-0.001,50,distance
0.02,0.5,1.7,0.5,50,50,500,1,100000,42,1000,50,3190.657000,67.508158,4557.351351,3104.000000,3275.000000,2954.000000,3437.000000,3190.657000,67.508158,4557.351351,3104.000000,3275.000000,2954.000000,3437.000000,341366.112358,341366.112358,94.276845,106.961329,0.00934673034168,0.00934673034168,0.467336517084,0.467336517084,0.00934700666323,0.000203670675564,0.00866291004729,0.0100129727189,0.00934700666323,0.000203670675564,0.00866291004729,0.0100129727189,0.467350333162,0.0101835337783,0.433145502364,0.500648635947,0.467350333162,0.0101835337783,0.433145502364,0.500648635947,3183.829678,67.507301,2947.208835,3430.134906,1,-0.001,50,distance
0.02,0.5,1.8,0.5,50,50,500,1,100000,42,1000,50,2752.769000,63.914096,4085.011639,2670.000000,2833.000000,2537.000000,2949.000000,2752.769000,63.914096,4085.011639,2670.000000,2833.000000,2537.000000,2949.000000,294317.128178,294317.128178,95.181881,106.885061,0.00935307101235,0.00935307101235,0.467653550618,0.467653550618,0.00935333396267,0.000221549455019,0.00861699667594,0.0100803665374,0.00935333396267,0.000221549455019,0.00861699667594,0.0100803665374,0.467666698133,0.011077472751,0.430849833797,0.504018326869,0.467666698133,0.011077472751,0.430849833797,0.504018326869,2746.882657,63.912681,2531.117543,2943.080470,1,-0.001,50,distance
0.02,0.5,1.9,0.5,50,50,500,1,100000,42,1000,50,2380.060000,62.088698,3855.006400,2301.000000,2459.100000,2137.000000,2592.000000,2380.060000,62.088698,3855.006400,2301.000000,2459.100000,2137.000000,2592.000000,255526.548841,255526.548841,92.291078,107.323852,0.00931433548019,0.00931433548019,0.46571677401,0.46571677401,0.00931456874684,0.000245827809546,0.0082984802672,0.0102109181257,0.00931456874684,0.000245827809546,0.0082984802672,0.0102109181257,0.465728437342,0.0122913904773,0.41492401336,0.510545906285,0.465728437342,0.0122913904773,0.41492401336,0.510545906285,2374.949469,62.087079,2131.849659,2586.923081,1,-0.001,50,distance
