rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.002,0.5,1,0.5,500,50,1000,1,200000,42,200,500,12707.210000,112.203458,12589.615900,12566.800000,12855.000000,12364.000000,12966.000000,12707.210000,112.203458,12589.615900,12566.800000,12855.000000,12364.000000,12966.000000,12867298.285026,12867298.285026,998.037877,1012.531512,0.000987558516055,0.000987558516055,0.493779258028,0.493779258028,0.000987568947844,9.14913650941e-06,0.000962569145615,0.00100802588803,0.000987568947844,9.14913650941e-06,0.000962569145615,0.00100802588803,0.493784473922,0.00457456825471,0.481284572808,0.504012944013,0.493784473922,0.00457456825471,0.481284572808,0.504012944013,12449.864034,112.127838,12107.104170,12707.355634,1,-0.001,50,distance
0.002,0.5,1.1,0.5,500,50,1000,1,200000,42,200,500,9870.290000,90.827671,8249.665900,9758.300000,9995.300000,9645.000000,10095.000000,9870.290000,90.827671,8249.665900,9758.300000,9995.300000,9645.000000,10095.000000,9977122.473956,9977122.473956,1027.519652,1010.717152,0.000989292255935,0.000989292255935,0.494646127968,0.494646127968,0.000989303114564,9.47082940161e-06,0.000966491035038,0.00101063972342,0.000989303114564,9.47082940161e-06,0.000966491035038,0.00101063972342,0.494651557282,0.00473541470079,0.483245517519,0.505319861709,0.494651557282,0.00473541470079,0.483245517519,0.505319861709,9670.747551,90.744789,9445.818359,9894.488435,1,-0.001,50,distance
0.002,0.5,1.2,0.5,500,50,1000,1,200000,42,200,500,7473.070000,77.101719,5944.675100,7371.300000,7563.300000,7218.000000,7694.000000,7473.070000,77.101719,5944.675100,7371.300000,7563.300000,7218.000000,7694.000000,7530279.614770,7530279.614770,963.332835,1007.547080,0.000992402723711,0.000992402723711,0.496201361855,0.496201361855,0.000992422117435,1.08471457381e-05,0.000965343851944,0.00101540101485,0.000992422117435,1.08471457381e-05,0.000965343851944,0.00101540101485,0.496211058717,0.00542357286911,0.482671925972,0.507700507427,0.496211058717,0.00542357286911,0.482671925972,0.507700507427,7322.464408,77.009045,7068.550534,7541.591182,1,-0.001,50,distance
0.002,0.5,1.3,0.5,500,50,1000,1,200000,42,200,500,5523.490000,70.044057,4906.169900,5435.000000,5618.100000,5362.000000,5707.000000,5523.490000,70.044057,4906.169900,5435.000000,5618.100000,5362.000000,5707.000000,5557601.106609,5557601.106609,1093.147825,1005.999689,0.000993862260721,0.000993862260721,0.49693113036,0.49693113036,0.000993872965881,1.21116524865e-05,0.00096109923309,0.00102175308878,0.000993872965881,1.21116524865e-05,0.00096109923309,0.00102175308878,0.496936482941,0.00605582624323,0.480549616545,0.510876544388,0.496936482941,0.00605582624323,0.480549616545,0.510876544388,5412.337978,69.846005,5251.673544,5595.257650,1,-0.001,50,distance
0.002,0.5,1.4,0.5,500,50,1000,1,200000,42,200,500,4047.145000,59.954099,3594.493975,3972.900000,4125.000000,3898.000000,4207.000000,4047.145000,59.954099,3594.493975,3972.900000,4125.000000,3898.000000,4207.000000,4046831.844979,4046831.844979,1074.097141,999.668968,0.00100007738276,0.00100007738276,0.50003869138,0.50003869138,0.00100009461022,1.47684378573e-05,0.000961019890323,0.00103857877587,0.00100009461022,1.47684378573e-05,0.000961019890323,0.00103857877587,0.500047305109,0.00738421892866,0.480509945162,0.519289387936,0.500047305109,0.00738421892866,0.480509945162,0.519289387936,3966.208363,59.854342,3817.361583,4125.016234,1,-0.001,50,distance
0.002,0.5,1.5,0.5,500,50,1000,1,200000,42,200,500,2924.320000,51.169206,2618.287600,2860.900000,2992.200000,2744.000000,3066.000000,2924.320000,51.169206,2618.287600,2860.900000,2992.200000,2744.000000,3066.000000,2922771.521775,2922771.521775,981.060190,999.172725,0.0010005297979,0.0010005297979,0.500264898952,0.500264898952,0.00100055187774,1.71416792974e-05,0.00094911823326,0.00105216706838,0.00100055187774,1.71416792974e-05,0.00094911823326,0.00105216706838,0.500275938868,0.00857083964869,0.47455911663,0.526083534192,0.500275938868,0.00857083964869,0.47455911663,0.526083534192,2865.864570,51.055342,2686.177910,3007.720282,1,-0.001,50,distance
0.002,0.5,1.6,0.5,500,50,1000,1,200000,42,200,500,2119.005000,46.757085,2186.224975,2057.500000,2171.200000,1977.000000,2244.000000,2119.005000,46.757085,2186.224975,2057.500000,2171.200000,1977.000000,2244.000000,2110801.425601,2110801.425601,921.068806,995.700106,0.00100388647378,0.00100388647378,0.501943236891,0.501943236891,0.0010039244136,2.22267221965e-05,0.00094140023543,0.00106183853842,0.0010039244136,2.22267221965e-05,0.00094140023543,0.00106183853842,0.501962206798,0.0111133610982,0.470700117715,0.530919269209,0.501962206798,0.0111133610982,0.470700117715,0.530919269209,2076.788971,46.690569,1934.998736,2201.693645,1,-0.001,50,distance
0.002,0.5,1.7,0.5,500,50,1000,1,200000,42,200,500,1553.240000,39.612528,1569.152400,1503.600000,1599.300000,1436.000000,1691.000000,1553.240000,39.612528,1569.152400,1503.600000,1599.300000,1436.000000,1691.000000,1539256.448821,1539256.448821,1022.523760,990.329166,0.00100908461432,0.00100908461432,0.504542307161,0.504542307161,0.00100912922459,2.60570080414e-05,0.00092680345356,0.00110298476178,0.00100912922459,2.60570080414e-05,0.00092680345356,0.00110298476178,0.504564612293,0.0130285040207,0.46340172678,0.55149238089,0.504564612293,0.0130285040207,0.46340172678,0.55149238089,1522.454871,39.580221,1405.011768,1660.337745,1,-0.001,50,distance
0.002,0.5,1.8,0.5,500,50,1000,1,200000,42,200,500,1155.655000,32.719199,1070.545975,1113.000000,1200.000000,1052.000000,1255.000000,1155.655000,32.719199,1070.545975,1113.000000,1200.000000,1052.000000,1255.000000,1137532.429020,1137532.429020,1019.282852,983.426604,0.00101593147634,0.00101593147634,0.507965738171,0.507965738171,0.00101598736675,2.92467931695e-05,0.000946680183888,0.00110887486387,0.00101598736675,2.92467931695e-05,0.000946680183888,0.00110887486387,0.507993683377,0.0146233965848,0.473340091944,0.554437431933,0.507993683377,0.0146233965848,0.473340091944,0.554437431933,1132.904351,32.695128,1029.867722,1232.364443,1,-0.001,50,distance
0.002,0.5,1.9,0.5,500,50,1000,1,200000,42,200,500,873.910000,27.796976,772.671900,836.900000,909.100000,806.000000,961.000000,873.910000,27.796976,772.671900,836.900000,909.100000,806.000000,961.000000,861406.355128,861406.355128,944.621857,984.664775,0.00101451538498,0.00101451538498,0.507257692492,0.507257692492,0.00101452721321,3.10870387547e-05,0.000934158173175,0.00110030325733,0.00101452721321,3.10870387547e-05,0.000934158173175,0.00110030325733,0.507263606605,0.0155435193774,0.467079086588,0.550151628666,0.507263606605,0.0155435193774,0.467079086588,0.550151628666,856.681873,27.753389,788.743822,943.513534,1,-0.001,50,distance
