rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,lc,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.04,0.5,2,0.5,25,50,500,0,2.5,300000,42,1500,25,9673.901333,303.777328,92280.664932,9277.900000,10026.100000,8512.000000,10391.000000,13481.656000,151.723812,23020.114997,13287.000000,13675.000000,13028.000000,14024.000000,600653.551795,600653.551795,45.014429,44.550010,0.0161056257878,0.0224449784068,0.402640644696,0.56112446017,0.016105591612,0.000503042156685,0.0141390872072,0.0172412062287,0.0224450130867,0.000249154164569,0.021750522041,0.0233134676515,0.4026397903,0.0125760539171,0.353477180179,0.431030155717,0.561125327167,0.00622885411424,0.543763051024,0.582836691287,9661.888262,303.774027,8499.959619,10378.945115,1,-0.001,50,distance
0.04,0.5,2.1,0.5,25,50,500,0,2.5,300000,42,1500,25,8629.260667,304.732929,92862.158053,8242.000000,8980.200000,7376.000000,9464.000000,12362.250000,152.753128,23333.518167,12167.000000,12566.000000,11899.000000,12926.000000,546806.546872,546806.546872,47.044656,44.227842,0.0157811948596,0.0226080870295,0.394529871489,0.565202175738,0.0157811362487,0.000554210040724,0.0134744781601,0.0171966864132,0.0226080309958,0.000268858195047,0.0218047661602,0.0236225202838,0.394528406218,0.0138552510181,0.336861954003,0.42991716033,0.565200774896,0.00672145487615,0.545119154004,0.590563007094,8618.324536,304.729839,7365.095289,9452.993228,1,-0.001,50,distance
0.04,0.5,2.2,0.5,25,50,500,0,2.5,300000,42,1500,25,7748.020000,279.510204,78125.954267,7383.000000,8071.100000,5875.000000,8457.000000,11374.726000,142.208482,20223.252257,11191.900000,11557.100000,10896.000000,11757.000000,500766.860726,500766.860726,46.263522,44.020364,0.0154723097866,0.0227146141091,0.386807744664,0.567865352726,0.0154722480754,0.000555100974899,0.0117185201558,0.0168961982873,0.0227145867094,0.000275761396736,0.0217213154592,0.0235175116734,0.386806201885,0.0138775243724,0.292963003894,0.422404957183,0.567864667735,0.00689403491835,0.543032886479,0.587937791835,7738.004663,279.507293,5864.973137,8446.989464,1,-0.001,50,distance
0.04,0.5,2.3,0.5,25,50,500,0,2.5,300000,42,1500,25,6932.496667,277.049616,76756.489989,6570.000000,7264.000000,5856.000000,7625.000000,10510.007333,145.241250,21095.020613,10325.800000,10697.000000,10029.000000,11004.000000,461429.944837,461429.944837,47.281713,43.898987,0.0150239418665,0.0227770378818,0.375598546661,0.569425947045,0.0150238833894,0.000597779079917,0.0127055698769,0.0164879923081,0.0227769385073,0.000302241412326,0.0217546558045,0.0238502996072,0.375597084735,0.014944476998,0.317639246922,0.412199807703,0.569423462682,0.0075560353082,0.543866395112,0.596257490179,6923.268068,277.047295,5846.781996,7615.750845,1,-0.001,50,distance
0.04,0.5,2.4,0.5,25,50,500,0,2.5,300000,42,1500,25,6248.186667,267.601487,71610.555822,5889.900000,6554.100000,5106.000000,6991.000000,9752.989333,144.271364,20814.226553,9571.900000,9933.100000,9243.000000,10205.000000,427936.427991,427936.427991,45.117741,43.872242,0.0146007356653,0.0227907434268,0.365018391633,0.56976858567,0.0146006188475,0.000621722702778,0.0119452721477,0.0163271797277,0.0227906230129,0.000324413577741,0.0215984763285,0.0238062193939,0.365015471187,0.0155430675695,0.298631803692,0.408179493192,0.569765575322,0.00811033944344,0.539961908212,0.595155484847,6239.627938,267.598767,5097.451011,6982.436365,1,-0.001,50,distance
0.04,0.5,2.5,0.5,25,50,500,0,2.5,300000,42,1500,25,5646.843333,255.164272,65108.805456,5301.800000,5950.100000,4345.000000,6355.000000,9092.001333,146.830383,21559.161332,8908.000000,9282.000000,8566.000000,9511.000000,399343.120861,399343.120861,45.458624,43.916747,0.0141403295521,0.0227673918953,0.353508238802,0.569184797383,0.0141401906595,0.000634960144401,0.0108883613096,0.0158623861553,0.0227672098197,0.000352182567026,0.02151120428,0.0237396775811,0.353504766487,0.0158740036101,0.272209032741,0.396559653883,0.569180245493,0.00880456417571,0.537780106999,0.593491939527,5638.856471,255.161567,4337.019001,6346.987334,1,-0.001,50,distance
0.04,0.5,2.6,0.5,25,50,500,0,2.5,300000,42,1500,25,5100.128000,242.324630,58721.226283,4791.800000,5393.000000,4008.000000,5769.000000,8503.462667,141.560764,20039.449940,8323.000000,8683.100000,8027.000000,8986.000000,374939.358467,374939.358467,45.764303,44.086539,0.0136025410105,0.0226795679745,0.340063525263,0.566989199363,0.013602421714,0.00064302434043,0.0106837823623,0.0153997155998,0.0226793649962,0.000361696902758,0.0214703749576,0.0238617779631,0.340060542851,0.0160756085108,0.267094559056,0.384992889995,0.566984124904,0.0090424225689,0.53675937394,0.596544449077,5092.629213,242.322479,4000.497039,5761.507654,1,-0.001,50,distance
0.04,0.5,2.7,0.5,25,50,500,0,2.5,300000,42,1500,25,4629.523333,240.687277,57930.365456,4312.800000,4915.000000,3528.000000,5230.000000,7983.195333,146.302836,21404.519845,7791.900000,8171.200000,7582.000000,8552.000000,354006.180187,354006.180187,46.971608,44.337380,0.0130775212198,0.0225510055478,0.326938030495,0.563775138694,0.0130773526274,0.000676045759625,0.00995924887077,0.0148124642308,0.0225507108535,0.000393720709424,0.0214681732798,0.0240813124973,0.326933815686,0.0169011439906,0.248981221769,0.37031160577,0.563767771337,0.00984301773563,0.536704331995,0.602032812433,4622.443210,240.684851,3520.915128,5222.938380,1,-0.001,50,distance
0.04,0.5,2.8,0.5,25,50,500,0,2.5,300000,42,1500,25,4224.183333,233.624220,54580.276389,3920.000000,4502.200000,3254.000000,4790.000000,7527.937333,144.983457,21020.202740,7338.000000,7708.000000,7030.000000,7983.000000,336044.072104,336044.072104,45.823982,44.632606,0.0125703253948,0.0224016370419,0.31425813487,0.560040926047,0.0125700968326,0.00069074456902,0.00971204262668,0.0142643632371,0.0224012768726,0.000409505375046,0.0210146204866,0.0236783169961,0.314252420816,0.0172686142255,0.242801065667,0.356609080927,0.560031921814,0.0102376343761,0.525365512165,0.591957924902,4217.462452,233.621456,3247.299041,4783.283962,1,-0.001,50,distance
0.04,0.5,2.9,0.5,25,50,500,0,2.5,300000,42,1500,25,3872.534000,224.577101,50434.874177,3592.500000,4147.000000,2927.000000,4522.000000,7111.177333,146.025032,21323.309886,6923.000000,7299.000000,6654.000000,7602.000000,320489.996684,320489.996684,47.073186,45.060825,0.0120831665265,0.0221884533274,0.302079163162,0.554711333186,0.012082949889,0.000696583915131,0.00914826664576,0.0141045747192,0.0221880863719,0.000434959544895,0.0208446512159,0.0236379011487,0.302073747224,0.0174145978783,0.228706666144,0.35261436798,0.554702159297,0.0108739886224,0.521116280397,0.590947528719,3866.124200,224.574661,2920.600974,4515.587896,1,-0.001,50,distance
0.04,0.5,3,0.5,25,50,500,0,2.5,300000,42,1500,25,3565.566000,219.917904,48363.884311,3264.000000,3826.000000,2775.000000,4090.000000,6758.180000,140.979728,19875.283600,6583.000000,6938.000000,6335.000000,7395.000000,307101.697761,307101.697761,49.193983,45.433000,0.0116103754098,0.0220063257523,0.290259385246,0.550158143806,0.0116102277031,0.000713208721043,0.00903406671618,0.0132665535324,0.0220059347702,0.000437664025891,0.020769205349,0.0239868370102,0.290255692577,0.0178302180261,0.225851667904,0.331663838309,0.550148369254,0.0109416006473,0.519230133726,0.599670925256,3559.423966,219.916235,2768.856587,4083.834118,1,-0.001,50,distance
