rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,lc,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.1,0.5,2,0.5,10,50,300,0,2.5,200000,42,1500,10,11362.556000,552.362335,305104.149531,10611.500000,12022.000000,8818.000000,12530.000000,18513.880667,207.899199,43222.077093,18250.000000,18780.000000,17675.000000,19187.000000,340342.016441,340342.016441,16.656069,18.382211,0.0333856986535,0.0543978697085,0.333856986535,0.543978697085,0.0333854751525,0.00161656741713,0.0259901026234,0.0367376955341,0.0543974385369,0.000558107689028,0.0519343331137,0.0562947337889,0.333854751525,0.0161656741713,0.259901026234,0.367376955341,0.543974385369,0.00558107689027,0.519343331137,0.562947337889,11355.749160,552.360699,8811.214340,12523.178668,1,-0.001,50,distance
0.1,0.5,2.1,0.5,10,50,300,0,2.5,200000,42,1500,10,10551.118000,531.784955,282795.238743,9852.900000,11159.300000,7744.000000,11764.000000,17524.706667,203.381551,41364.055289,17259.000000,17792.000000,16836.000000,18162.000000,321143.294557,321143.294557,16.701822,18.324215,0.0328548600541,0.0545697418058,0.328548600541,0.545697418058,0.0328546121594,0.00164920659554,0.0241887565271,0.0365216911438,0.054569237246,0.000574661091091,0.0525880559001,0.0564461903973,0.328546121594,0.0164920659554,0.241887565271,0.365216911438,0.54569237246,0.00574661091076,0.525880559001,0.564461903973,10544.695134,531.783311,7737.597025,11757.557801,1,-0.001,50,distance
0.1,0.5,2.2,0.5,10,50,300,0,2.5,200000,42,1500,10,9809.167333,508.239970,258307.867333,9127.900000,10419.100000,7542.000000,11007.000000,16596.583333,200.608588,40243.805722,16350.000000,16846.100000,15966.000000,17221.000000,303694.702003,303694.702003,15.722082,18.297600,0.0322994351519,0.0546489063651,0.322994351519,0.546489063651,0.0322991863982,0.00166682118648,0.0246921233417,0.0361764203767,0.0546483283306,0.000597500029473,0.0527341790572,0.0565856614729,0.322991863982,0.0166682118648,0.246921233417,0.361764203767,0.546483283306,0.00597500029462,0.527341790572,0.565856614729,9803.093439,508.238436,7535.891169,11000.914821,1,-0.001,50,distance
0.1,0.5,2.3,0.5,10,50,300,0,2.5,200000,42,1500,10,9127.791333,469.480853,220412.271792,8512.500000,9678.300000,6978.000000,10194.000000,15736.936667,203.179082,41281.739322,15478.900000,15988.100000,14848.000000,16530.000000,287930.979379,287930.979379,16.836835,18.295353,0.0317013172845,0.0546552396015,0.317013172845,0.546552396015,0.0317010142428,0.00162322446661,0.0242663940642,0.0353488492227,0.0546545787382,0.000640435056111,0.0519335051854,0.0570367432657,0.317010142428,0.0162322446661,0.242663940642,0.353488492227,0.546545787382,0.0064043505612,0.519335051854,0.570367432657,9122.032714,469.479199,6972.248836,10188.232344,1,-0.001,50,distance
0.1,0.5,2.4,0.5,10,50,300,0,2.5,200000,42,1500,10,8489.738667,467.879322,218911.059705,7899.800000,9049.000000,5869.000000,9778.000000,14953.195333,199.772877,39909.202512,14691.900000,15203.100000,14268.000000,15554.000000,273732.261126,273732.261126,16.389544,18.304760,0.0310147537296,0.0546270844066,0.310147537296,0.546270844066,0.031014360207,0.00170050150963,0.02149638969,0.0356822176385,0.0546262974866,0.000655663188765,0.0524015114801,0.0565004213841,0.31014360207,0.0170050150963,0.2149638969,0.356822176385,0.546262974866,0.00655663188747,0.524015114801,0.565004213841,8484.264021,467.877498,5863.539548,9772.519399,1,-0.001,50,distance
0.1,0.5,2.5,0.5,10,50,300,0,2.5,200000,42,1500,10,7911.937333,473.586398,224284.076073,7302.900000,8479.200000,5853.000000,8990.000000,14226.042667,201.897214,40762.484846,13970.900000,14489.000000,13614.000000,14922.000000,260934.760859,260934.760859,16.160755,18.340804,0.0303215152603,0.0545195382164,0.303215152603,0.545195382164,0.0303209148679,0.0018035634079,0.0224607120965,0.0343563274955,0.0545186118657,0.000693678666032,0.0523560395706,0.0569063831513,0.303209148679,0.018035634079,0.224607120965,0.343563274955,0.545186118657,0.00693678666041,0.523560395706,0.569063831513,7906.718638,473.584191,5847.788233,8984.764247,1,-0.001,50,distance
0.1,0.5,2.6,0.5,10,50,300,0,2.5,200000,42,1500,10,7373.578000,444.639158,197703.981249,6800.700000,7911.000000,4988.000000,8430.000000,13556.110000,196.162285,38479.641900,13301.900000,13808.000000,12983.000000,14207.000000,249435.934384,249435.934384,16.438779,18.398889,0.0295610093959,0.0543470612343,0.295610093959,0.543470612343,0.029560634466,0.0017749479017,0.0199279445814,0.0336922762826,0.0543460631508,0.000701738275033,0.0522662288921,0.056537789526,0.29560634466,0.017749479017,0.199279445814,0.336922762826,0.543460631508,0.00701738275043,0.522662288921,0.56537789526,7368.589281,444.637622,4982.993964,8424.995886,1,-0.001,50,distance
0.1,0.5,2.7,0.5,10,50,300,0,2.5,200000,42,1500,10,6929.166667,424.912175,180550.356222,6372.800000,7436.700000,4718.000000,8092.000000,12945.352000,200.874449,40350.544096,12680.000000,13197.100000,12286.000000,13610.000000,239104.137332,239104.137332,16.892976,18.468809,0.0289797020828,0.0541410623188,0.289797020828,0.541410623188,0.0289790315291,0.00176443656479,0.0197107408082,0.0335897575628,0.0541399026559,0.00074981474557,0.0518238411611,0.0566107418284,0.289790315291,0.0176443656479,0.197107408082,0.335897575628,0.541399026559,0.00749814745568,0.518238411611,0.566107418284,6924.384584,424.909891,4713.212762,8087.181865,1,-0.001,50,distance
0.1,0.5,2.8,0.5,10,50,300,0,2.5,200000,42,1500,10,6503.747333,406.192980,164992.736826,5960.500000,7017.200000,4924.000000,7592.000000,12376.808000,193.794652,37556.367136,12126.000000,12628.300000,11731.000000,12988.000000,229806.402782,229806.402782,17.903407,18.565875,0.0283009840222,0.0538575420447,0.283009840222,0.538575420447,0.0283003517144,0.00175583362729,0.0213389226922,0.0329940953714,0.053856242876,0.000743080825993,0.0513142729324,0.0563040373581,0.283003517144,0.0175583362729,0.213389226922,0.329940953714,0.53856242876,0.00743080826003,0.513142729324,0.563040373581,6499.151205,406.190855,4919.384959,7587.397964,1,-0.001,50,distance
0.1,0.5,2.9,0.5,10,50,300,0,2.5,200000,42,1500,10,6103.004667,409.382987,167594.429978,5561.900000,6575.100000,4326.000000,7067.000000,11862.247333,194.548759,37849.219493,11609.000000,12100.100000,11022.000000,12607.000000,221471.670114,221471.670114,16.420505,18.668669,0.0275565929652,0.0535610144955,0.275565929652,0.535610144955,0.0275560522513,0.00183904376898,0.0195297628386,0.031895898323,0.0535596634035,0.000780805787079,0.0503628773962,0.0565946864601,0.275560522513,0.0183904376898,0.195297628386,0.31895898323,0.535596634035,0.00780805787077,0.503628773962,0.565946864601,6098.575233,409.381294,4321.569839,7062.565199,1,-0.001,50,distance
0.1,0.5,3,0.5,10,50,300,0,2.5,200000,42,1500,10,5769.544667,382.071339,145978.508005,5232.600000,6224.300000,4327.000000,6740.000000,11398.359333,191.516898,36678.722213,11153.000000,11636.000000,10822.000000,12065.000000,214004.771639,214004.771639,18.322379,18.773192,0.0269598879618,0.053262173764,0.269598879618,0.53262173764,0.0269596460557,0.00178020497438,0.0201565764642,0.0314425013162,0.0532606684408,0.00078811789495,0.0508851718433,0.0559600620404,0.269596460557,0.0178020497438,0.201565764642,0.314425013162,0.532606684408,0.00788117894945,0.508851718433,0.559600620404,5765.264571,382.070327,4322.706612,6735.712809,1,-0.001,50,distance
