rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.2,0.5,1,0.5,5,50,200,0,100000,42,1500,5,13209.504000,670.033820,448945.319317,12341.700000,13989.000000,10251.000000,14873.000000,22455.664000,204.421804,41788.273771,22211.000000,22719.100000,21780.000000,23055.000000,195443.003058,195443.003058,7.174223,8.703174,0.0675875001578,0.114896228817,0.337937500789,0.574481144085,0.0675874598495,0.00342498182897,0.052319245342,0.0760488351804,0.114896354686,0.0010343975472,0.111369760772,0.117907398748,0.337937299248,0.0171249091449,0.26159622671,0.380244175902,0.574481773431,0.00517198773581,0.556848803859,0.589536993741,13205.595140,670.033465,10247.081365,14869.088566,1,-0.001,50,distance
0.2,0.5,1.1,0.5,5,50,200,0,100000,42,1500,5,12690.352000,650.193747,422751.908096,11833.000000,13457.000000,9939.000000,14095.000000,21864.878000,208.888456,43634.387116,21599.000000,22141.100000,21162.000000,22609.000000,187559.844829,187559.844829,7.070885,8.577799,0.0676602820373,0.11657547499,0.338301410186,0.58287737495,0.0676603272516,0.00346430263166,0.0527786365891,0.0749438901051,0.11657575533,0.00111786877743,0.112466002492,0.120635156914,0.338301636258,0.0173215131583,0.263893182946,0.374719450526,0.582878776651,0.0055893438872,0.562330012461,0.603175784572,12686.600803,650.193493,9935.233703,14091.238519,1,-0.001,50,distance
0.2,0.5,1.2,0.5,5,50,200,0,100000,42,1500,5,12110.894000,648.358887,420369.246764,11213.700000,12846.400000,9488.000000,13869.000000,21278.109333,207.917766,43229.797380,21001.000000,21537.200000,20618.000000,22036.000000,179837.659834,179837.659834,6.858505,8.451425,0.0673434808436,0.118318428704,0.336717404218,0.591592143519,0.0673435626342,0.00360404980705,0.0528762720781,0.0770915362464,0.118318593814,0.00114547769824,0.115121228006,0.122214823025,0.336717813171,0.0180202490352,0.26438136039,0.385457681232,0.591592969071,0.00572738849123,0.575606140028,0.611074115125,12107.297247,648.358664,9484.411245,13865.401940,1,-0.001,50,distance
0.2,0.5,1.3,0.5,5,50,200,0,100000,42,1500,5,11562.054667,608.797349,370634.211678,10764.900000,12278.100000,8768.000000,12897.000000,20692.606000,211.416726,44697.032097,20416.000000,20955.100000,19970.000000,21424.000000,172342.898131,172342.898131,6.909167,8.328382,0.0670875028333,0.120066485039,0.335437514166,0.600332425194,0.0670872600272,0.0035254303397,0.0509011832927,0.0748437573631,0.120066642167,0.00121536768431,0.116012104212,0.124269721067,0.335436300136,0.0176271516985,0.254505916464,0.374218786816,0.600333210837,0.00607683842145,0.580060521061,0.621348605336,11558.607809,608.796814,8764.554893,12893.553620,1,-0.001,50,distance
0.2,0.5,1.4,0.5,5,50,200,0,100000,42,1500,5,11014.484667,594.819646,353810.411098,10241.800000,11692.000000,8540.000000,12632.000000,20124.194000,216.528890,46884.760364,19835.900000,20396.000000,19433.000000,20904.000000,165091.711318,165091.711318,6.919891,8.203274,0.0667173692655,0.121897058546,0.333586846327,0.60948529273,0.0667172487355,0.00359795894663,0.0516414266409,0.0767022068882,0.121897276754,0.00130361931093,0.117879219007,0.126445427935,0.333586243678,0.0179897947331,0.258207133204,0.383511034441,0.609486383768,0.00651809655466,0.589396095034,0.632227139676,11011.182832,594.819232,8536.692578,12628.706223,1,-0.001,50,distance
0.2,0.5,1.5,0.5,5,50,200,0,100000,42,1500,5,10486.187333,602.164697,362602.322906,9694.900000,11199.300000,6860.000000,12051.000000,19552.048000,209.901908,44058.811029,19290.900000,19816.100000,18604.000000,20197.000000,158119.271305,158119.271305,6.802919,8.086716,0.0663182118585,0.123653795256,0.331591059293,0.61826897628,0.0663178766599,0.00379993042446,0.0434741668893,0.076344763892,0.123654011519,0.00131979482352,0.117855584203,0.127837189234,0.331589383299,0.0189996521223,0.217370834446,0.38172381946,0.618270057596,0.00659897411767,0.589277921014,0.63918594617,10483.024948,602.164152,6856.844103,12047.843005,1,-0.001,50,distance
0.2,0.5,1.6,0.5,5,50,200,0,100000,42,1500,5,9969.005333,555.547946,308633.519972,9232.700000,10633.000000,7726.000000,11287.000000,19008.340667,219.265667,48077.432613,18735.000000,19288.100000,18328.000000,19712.000000,151433.187501,151433.187501,7.193011,7.966270,0.0658310473277,0.125522951609,0.329155236638,0.627614758046,0.065830865533,0.00366280676547,0.0510773813423,0.0744794117098,0.125523151665,0.00143675439889,0.121262704034,0.130179186521,0.329154327665,0.0183140338274,0.255386906712,0.372397058549,0.627615758323,0.00718377199459,0.606313520171,0.650895932604,9965.976670,555.547512,7722.974786,11283.969095,1,-0.001,50,distance
0.2,0.5,1.7,0.5,5,50,200,0,100000,42,1500,5,9475.780667,567.215720,321733.672560,8741.900000,10147.400000,6531.000000,10847.000000,18479.958000,223.093219,49770.584236,18195.900000,18767.000000,17681.000000,19191.000000,145063.562989,145063.562989,6.774197,7.849363,0.0653215767723,0.127392141894,0.326607883861,0.63696070947,0.0653216897882,0.00390922537915,0.0449966846677,0.0750230865122,0.127392285285,0.00152292199607,0.121996967348,0.132384641647,0.326608448941,0.0195461268957,0.224983423339,0.375115432561,0.636961426426,0.00761460998028,0.609984836739,0.661923208237,9472.879395,567.215556,6528.097119,10844.108357,1,-0.001,50,distance
0.2,0.5,1.8,0.5,5,50,200,0,100000,42,1500,5,8981.006667,539.058731,290584.315956,8238.500000,9603.100000,6840.000000,10169.000000,17973.958667,215.967747,46642.067625,17702.000000,18248.000000,17271.000000,18782.000000,139004.627541,139004.627541,6.826612,7.733257,0.0646094077985,0.129304750386,0.323047038993,0.64652375193,0.0646096705152,0.00387946291328,0.0492676021805,0.0734181574721,0.129305090306,0.001552164596,0.124030108755,0.134468869913,0.323048352576,0.0193973145664,0.246338010902,0.36709078736,0.646525451532,0.00776082298006,0.620150543773,0.672344349566,8978.226574,539.058663,6837.223327,10166.229841,1,-0.001,50,distance
0.2,0.5,1.9,0.5,5,50,200,0,100000,42,1500,5,8490.661333,540.499182,292139.365305,7760.900000,9110.000000,6492.000000,10077.000000,17472.909333,226.162505,51149.478446,17183.000000,17758.100000,16555.000000,18204.000000,133304.529878,133304.529878,6.592954,7.628770,0.0636937194942,0.131075135626,0.318468597471,0.655375678132,0.0636938192921,0.00405388961157,0.0486960207089,0.075676832189,0.131075455751,0.00169555754811,0.123750208345,0.13654566274,0.31846909646,0.0202694480579,0.243480103544,0.378384160945,0.655377278756,0.00847778774055,0.618751041723,0.682728313702,8487.995243,540.499036,6489.333663,10074.336834,1,-0.001,50,distance
