rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,lc,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.2,0.5,1,0.5,5,50,200,0,2.5,100000,42,1500,5,13564.112667,693.335304,480713.843973,12623.800000,14362.100000,10117.000000,15269.000000,22040.896000,209.441282,43865.650517,21770.900000,22304.100000,21300.000000,22731.000000,223962.998895,223962.998895,7.617056,10.160902,0.0605640785915,0.0984131133657,0.302820392957,0.492065566829,0.0605639671488,0.00309026806642,0.045060385968,0.0680318528109,0.0984122918516,0.000816674678634,0.0954508361248,0.101134638071,0.302819835744,0.0154513403321,0.22530192984,0.340159264055,0.492061459258,0.00408337339313,0.477254180624,0.505673190357,13559.633407,693.334726,10112.509581,15264.511220,1,-0.001,50,distance
0.2,0.5,1.1,0.5,5,50,200,0,2.5,100000,42,1500,5,13075.444667,666.830878,444663.420272,12177.600000,13850.000000,9916.000000,14664.000000,21380.250667,209.843608,44034.339833,21112.000000,21642.100000,20726.000000,22222.000000,216375.895892,216375.895892,7.518612,10.120016,0.0604293034248,0.0988106858139,0.302146517124,0.494053429069,0.0604289586711,0.00307211581904,0.04586807052,0.0678635222694,0.0988097215735,0.000837364042329,0.0960314690029,0.102084649414,0.302144793356,0.0153605790952,0.2293403526,0.339317611347,0.494048607867,0.00418682021151,0.480157345015,0.51042324707,13071.117149,666.829971,9911.676295,14659.678385,1,-0.001,50,distance
0.2,0.5,1.2,0.5,5,50,200,0,2.5,100000,42,1500,5,12577.749333,644.735021,415683.247833,11735.000000,13349.100000,9921.000000,14373.000000,20723.346667,207.355360,42996.245155,20452.900000,20981.100000,20061.000000,21383.000000,208920.329349,208920.329349,7.273382,10.081040,0.0602035683772,0.0991925808813,0.301017841886,0.495962904406,0.0602033512543,0.00307881718633,0.0476415003863,0.0685667849772,0.0991915822303,0.000856804808806,0.0965227877552,0.10198445159,0.301016756272,0.0153940859316,0.238207501932,0.342833924886,0.495957911151,0.00428402404431,0.482613938776,0.509922257948,12573.570927,644.734292,9916.837156,14368.807591,1,-0.001,50,distance
0.2,0.5,1.3,0.5,5,50,200,0,2.5,100000,42,1500,5,12080.787333,626.050059,391938.676773,11268.600000,12819.100000,9624.000000,13608.000000,20070.240667,213.872987,45741.654746,19799.000000,20342.000000,19374.000000,20895.000000,201577.659410,201577.659410,7.279225,10.043251,0.0599311817029,0.0995657987371,0.299655908515,0.497828993685,0.059930970999,0.00309818790349,0.0475377462734,0.0675971522258,0.0995645562258,0.000905307169038,0.0964708058929,0.103064357445,0.299654854995,0.0154909395174,0.237688731367,0.337985761129,0.497822781129,0.00452653584511,0.482354029465,0.515321787224,12076.755780,626.049328,9619.951007,13603.973795,1,-0.001,50,distance
0.2,0.5,1.4,0.5,5,50,200,0,2.5,100000,42,1500,5,11592.926667,601.119178,361344.266622,10787.900000,12304.100000,9184.000000,13036.000000,19430.548000,209.145693,43741.921029,19160.000000,19700.200000,18621.000000,20098.000000,194436.242834,194436.242834,7.389615,10.006368,0.0596232806069,0.0999327477057,0.298116403035,0.499663738528,0.0596227011081,0.00307659384915,0.0472129644605,0.0668109969609,0.0999313916776,0.000908127333733,0.0965906992907,0.102811340673,0.298113505541,0.0153829692457,0.236064822302,0.334054984804,0.499656958388,0.00454063666865,0.482953496454,0.514056703364,11589.037942,601.117989,9180.109543,13032.097648,1,-0.001,50,distance
0.2,0.5,1.5,0.5,5,50,200,0,2.5,100000,42,1500,5,11135.099333,597.195565,356642.542800,10326.800000,11824.100000,8199.000000,12581.000000,18790.495333,206.239238,42534.623312,18516.900000,19053.000000,18051.000000,19498.000000,187474.266041,187474.266041,7.245712,9.976696,0.0593953483243,0.100229731419,0.296976741621,0.501148657097,0.0593947575694,0.00317030524171,0.0439527166948,0.0668126895142,0.10022822005,0.000915107207084,0.0970534745848,0.103231798169,0.296973787847,0.0158515262085,0.219763583474,0.334063447571,0.501141100248,0.00457553603538,0.485267372924,0.516158990844,11131.349848,597.194383,8195.269173,12577.233949,1,-0.001,50,distance
0.2,0.5,1.6,0.5,5,50,200,0,2.5,100000,42,1500,5,10656.331333,581.353954,337972.420218,9900.700000,11368.000000,7915.000000,11992.000000,18156.449333,213.793778,45707.779433,17875.000000,18434.100000,17520.000000,18868.000000,180735.648418,180735.648418,7.718117,9.953931,0.058960871453,0.100458595149,0.294804357265,0.502292975744,0.058960033243,0.0031965266053,0.0439287265704,0.0661886565795,0.100456779425,0.000976548836568,0.0975919793425,0.103861180953,0.294800166215,0.0159826330265,0.219643632852,0.330943282897,0.502283897124,0.00488274418265,0.487959896713,0.519305904764,10652.716620,581.352483,7911.396435,11988.376418,1,-0.001,50,distance
0.2,0.5,1.7,0.5,5,50,200,0,2.5,100000,42,1500,5,10193.798000,575.662767,331387.621196,9447.500000,10860.100000,7444.000000,11669.000000,17560.050667,213.623295,45634.912100,17280.800000,17821.100000,16931.000000,18414.000000,174269.643425,174269.643425,7.238857,9.923809,0.0584943986782,0.100763680476,0.292471993391,0.503818402378,0.0584935271769,0.00328344485099,0.0427103969966,0.0667885046832,0.100761789833,0.00101951737858,0.0976406092265,0.10454270584,0.292467635885,0.016417224255,0.213551984983,0.333942523416,0.503808949164,0.00509758689296,0.488203046133,0.522713529198,10190.312607,575.661349,7440.514198,11665.505686,1,-0.001,50,distance
0.2,0.5,1.8,0.5,5,50,200,0,2.5,100000,42,1500,5,9783.234667,565.033543,319262.904932,9031.600000,10463.400000,7516.000000,11049.000000,16950.368000,204.643017,41878.764576,16694.000000,17214.100000,16215.000000,17678.000000,168021.755977,168021.755977,7.261823,9.912107,0.0582259994238,0.100881983416,0.291129997119,0.504409917082,0.0582249680738,0.00334112285894,0.0448438640698,0.0655580960232,0.100880043399,0.00100417652801,0.0974004289254,0.104356123162,0.291124840369,0.0167056142947,0.224219320349,0.327790480116,0.504400216995,0.0050208826402,0.487002144627,0.52178061581,9779.874232,565.032035,7512.647925,11045.629249,1,-0.001,50,distance
0.2,0.5,1.9,0.5,5,50,200,0,2.5,100000,42,1500,5,9350.796000,550.513217,303064.802384,8603.500000,10001.000000,7123.000000,10794.000000,16377.807333,209.589935,43927.940880,16107.000000,16642.000000,15721.000000,17051.000000,162109.233878,162109.233878,7.044329,9.897672,0.0576820689129,0.101029453668,0.288410344565,0.505147268342,0.0576810535958,0.00337418949191,0.0441353075649,0.0665043007929,0.101027155248,0.00105519534935,0.0978533312262,0.104369731578,0.288405267979,0.0168709474596,0.220676537824,0.332521503965,0.505135776241,0.0052759767467,0.489266656131,0.52184865789,9347.553815,550.511744,7119.779071,10790.753894,1,-0.001,50,distance
