rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.01,0.5,1,0.5,100,50,500,0,300000,42,1500,100,24102.269333,179.616880,32262.223460,23879.000000,24327.000000,23299.000000,24616.000000,25208.884000,161.909777,26214.775877,24994.000000,25412.000000,24608.000000,25739.000000,5634455.161290,5634455.161290,203.885158,223.503026,0.00427765749188,0.00447405885367,0.427765749188,0.447405885367,0.00427765617036,2.99421669403e-05,0.00414934685703,0.004371022911,0.00447406051067,2.68691908376e-05,0.00438246823717,0.00455550014178,0.427765617036,0.002994216694,0.414934685703,0.4371022911,0.447406051067,0.00268691908362,0.438246823717,0.455550014178,23989.580230,179.522780,23186.697988,24503.367326,1,-0.001,50,distance
0.01,0.5,1.1,0.5,100,50,500,0,300000,42,1500,100,20408.937333,160.370367,25718.654739,20203.900000,20617.200000,19881.000000,20926.000000,21445.307333,151.965653,23093.559546,21250.900000,21642.000000,20894.000000,21875.000000,4730833.236083,4730833.236083,199.140667,220.591089,0.00431402594741,0.00453309306483,0.431402594741,0.453309306483,0.00431402869166,3.23901938791e-05,0.00419974763287,0.00442276226648,0.00453309700401,3.0513387987e-05,0.00442714193103,0.004628441561,0.431402869166,0.0032390193879,0.419974763287,0.442276226648,0.453309700401,0.00305133879877,0.442714193103,0.4628441561,20314.320669,160.298150,19786.609532,20831.371355,1,-0.001,50,distance
0.01,0.5,1.2,0.5,100,50,500,0,300000,42,1500,100,17083.112000,144.633692,20918.904789,16901.000000,17265.100000,16563.000000,17586.000000,18061.344000,138.216373,19103.765664,17881.900000,18238.000000,17615.000000,18537.000000,3920760.612517,3920760.612517,207.251707,217.069330,0.00435709131169,0.00460659187973,0.435709131169,0.460659187973,0.00435709684949,3.53687169822e-05,0.00422082381715,0.00447271983455,0.00460659680639,3.33377257495e-05,0.00450492970154,0.00472388969503,0.435709684949,0.00353687169827,0.422082381715,0.447271983455,0.460659680639,0.00333377257503,0.450492970154,0.472388969503,17004.696788,144.568604,16484.724086,17507.168528,1,-0.001,50,distance
0.01,0.5,1.3,0.5,100,50,500,0,300000,42,1500,100,14161.899333,133.752303,17889.678533,13991.900000,14329.200000,13737.000000,14678.000000,15091.700667,129.594477,16794.728400,14923.000000,15262.000000,14694.000000,15497.000000,3215214.496511,3215214.496511,211.425906,213.031836,0.0044046514933,0.00469383945707,0.44046514933,0.469383945707,0.00440465423783,3.96358525839e-05,0.00426445752234,0.00454753197784,0.0046938428108,3.80447499338e-05,0.00457741942429,0.00481021136133,0.440465423783,0.00396358525833,0.426445752234,0.454753197784,0.46938428108,0.00380447499333,0.457741942429,0.481021136133,14097.595043,133.692211,13672.873388,14613.446303,1,-0.001,50,distance
0.01,0.5,1.4,0.5,100,50,500,0,300000,42,1500,100,11667.027333,123.046777,15140.509253,11514.000000,11822.100000,11166.000000,12056.000000,12549.654000,122.695024,15054.068951,12389.900000,12702.100000,12154.000000,12944.000000,2616783.030380,2616783.030380,200.413225,208.498402,0.00445853828838,0.00479583284296,0.445853828838,0.479583284296,0.00445854090024,4.49472006562e-05,0.00427973868917,0.00460124259128,0.00479583591509,4.45054096074e-05,0.00465634517575,0.00493575750519,0.445854090024,0.00449472006562,0.427973868917,0.460124259128,0.479583591509,0.00445054096077,0.465634517575,0.493575750519,11614.691673,122.996466,11113.819244,12003.596764,1,-0.001,50,distance
0.01,0.5,1.5,0.5,100,50,500,0,300000,42,1500,100,9570.871333,111.441375,12419.180112,9432.000000,9708.000000,9116.000000,9974.000000,10421.010000,111.919271,12525.923233,10275.900000,10563.000000,10073.000000,10817.000000,2121168.065421,2121168.065421,195.064066,203.529241,0.00451207591202,0.00491286389319,0.451207591202,0.491286389319,0.00451207333121,4.96251049075e-05,0.00428373579316,0.00468223973245,0.00491286596299,4.97996276572e-05,0.00473137818346,0.00509662813844,0.451207333121,0.00496251049079,0.428373579316,0.468223973245,0.491286596299,0.00497996276575,0.473137818346,0.509662813844,9528.447972,111.390418,9073.439018,9931.396457,1,-0.001,50,distance
0.01,0.5,1.6,0.5,100,50,500,0,300000,42,1500,100,7847.860667,95.976781,9211.542586,7725.000000,7975.100000,7530.000000,8152.000000,8676.606000,97.913466,9587.046764,8551.000000,8803.100000,8372.000000,8998.000000,1719943.097818,1719943.097818,202.262376,198.204156,0.00456286064151,0.00504470526438,0.456286064151,0.504470526438,0.00456286925276,5.35387415015e-05,0.00438249077007,0.00472805248133,0.00504472157348,5.48266014252e-05,0.00487322203511,0.00522149028792,0.456286925276,0.00535387415,0.438249077007,0.472805248133,0.504472157348,0.0054826601425,0.487322203511,0.522149028792,7813.461805,95.938124,7495.635980,8117.218917,1,-0.001,50,distance
0.01,0.5,1.7,0.5,100,50,500,0,300000,42,1500,100,6458.706000,89.660357,8038.979564,6345.000000,6571.100000,6140.000000,6720.000000,7280.832667,93.785312,8795.684666,7158.000000,7404.000000,7002.000000,7567.000000,1399527.277388,1399527.277388,187.470064,192.192853,0.00461491969778,0.00520235138271,0.461491969778,0.520235138271,0.00461493112394,6.20507000386e-05,0.0043939437249,0.00482321378334,0.00520237755583,6.56162913972e-05,0.00500683150488,0.00539467205157,0.461493112394,0.00620507000397,0.43939437249,0.482321378334,0.520237755583,0.00656162913966,0.500683150488,0.539467205157,6430.715454,89.631344,6112.052441,6691.822314,1,-0.001,50,distance
0.01,0.5,1.8,0.5,100,50,500,0,300000,42,1500,100,5337.634000,85.679628,7340.998711,5224.000000,5449.000000,4922.000000,5594.000000,6155.640667,91.954878,8455.699546,6036.000000,6276.100000,5843.000000,6511.000000,1147415.662372,1147415.662372,200.851983,186.365579,0.00465187479572,0.00536478703275,0.465187479572,0.536478703275,0.00465187505688,7.19245610125e-05,0.00432105377262,0.00485613004825,0.00536479800271,7.74729828193e-05,0.00507189967886,0.00565310795283,0.465187505688,0.00719245610122,0.432105377262,0.485613004825,0.536479800271,0.00774729828195,0.507189967886,0.565310795283,5314.685687,85.652948,4899.218520,5570.961078,1,-0.001,50,distance
0.01,0.5,1.9,0.5,100,50,500,0,300000,42,1500,100,4444.850000,75.054857,5633.231500,4346.900000,4540.000000,4195.000000,4666.000000,5270.248667,83.295163,6938.084165,5162.900000,5376.100000,4988.000000,5578.000000,951256.806320,951256.806320,194.223934,180.455916,0.00467260782837,0.00554030061247,0.467260782837,0.554030061247,0.00467263059974,7.75327430127e-05,0.00438857160917,0.00491463752422,0.00554034213541,8.67761570985e-05,0.00523746262329,0.00583723279941,0.467263059974,0.00775327430127,0.438857160917,0.491463752422,0.554034213541,0.00867761570987,0.523746262329,0.583723279941,4425.824864,75.038556,4175.980697,4647.011824,1,-0.001,50,distance
