rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,1,0.5,50,50,500,0,300000,42,2000,50,108.991000,107.911862,11644.969919,15.000000,241.000000,2.000000,1038.000000,298855.282000,1159.156992,1343644.932465,297432.800000,299873.000000,289014.000000,300000.000000,112860.176274,112860.176274,105.226444,0.377291,0.000965717081068,2.64801360291,0.0482858540534,132.400680145,0.00101963446029,0.000980609356793,1.33361459601e-05,0.00761272156177,3.24473643453,2.80262707835,1.18800631323,59.6725557964,0.0509817230147,0.0490304678397,0.000666807298003,0.380636078089,162.236821726,140.131353917,59.4003156614,2983.62778982,106.733796,107.671678,-0.999367,1033.134470,1,-0.001,50,distance
0.02,0.5,1.1,0.5,50,50,500,0,300000,42,2000,50,108.781500,104.920407,11008.291758,13.000000,243.000000,2.000000,817.000000,298694.915000,1288.794766,1660991.949799,297105.700000,299862.100000,290114.000000,300000.000000,113887.584430,113887.584430,101.772751,0.380945,0.00095516557441,2.62271709858,0.0477582787205,131.135854929,0.00101429409397,0.000980411288152,1.43731336548e-05,0.00721705953319,3.14867857613,2.06853867279,1.37362151695,26.0107163641,0.0507147046986,0.0490205644076,0.000718656682738,0.36085297666,157.433928807,103.426933639,68.6810758473,1300.5358182,106.503748,104.696515,-0.782970,813.290111,1,-0.001,50,distance
0.02,0.5,1.2,0.5,50,50,500,0,300000,42,2000,50,105.972000,104.991124,11023.136216,12.000000,238.100000,2.000000,901.000000,298533.591000,1485.020186,2205284.952713,296733.600000,299852.000000,287775.000000,300000.000000,112232.341886,112232.341886,100.729391,0.375609,0.000944219805261,2.65996045331,0.0472109902631,132.998022665,0.00100175208602,0.000981776578226,1.37552197598e-05,0.00741682568312,3.19502830908,2.18384829615,1.36881745229,40.4989880183,0.050087604301,0.0490888289113,0.00068776098799,0.370841284156,159.751415454,109.192414808,68.4408726146,2024.94940092,103.727353,104.782918,-0.907987,896.795276,1,-0.001,50,distance
0.02,0.5,1.3,0.5,50,50,500,0,300000,42,2000,50,103.791000,100.109636,10021.939319,13.000000,236.000000,2.000000,643.000000,298339.849500,1636.641065,2678593.974838,296170.800000,299828.000000,289477.000000,300000.000000,111689.365652,111689.365652,100.092613,0.374035,0.000929282742311,2.67115716665,0.0464641371155,133.557858333,0.00100153504689,0.000978060193077,1.33745997672e-05,0.0072749357177,3.2343327391,2.20916581163,1.40533256569,35.1269750069,0.0500767523444,0.0489030096539,0.00066872998836,0.363746785885,161.716636955,110.458290582,70.2666282844,1756.34875034,101.557213,99.911832,-0.990744,639.212747,1,-0.001,50,distance
0.02,0.5,1.4,0.5,50,50,500,0,300000,42,2000,50,106.195500,101.358139,10273.472280,12.000000,236.100000,2.000000,722.000000,298010.161000,1943.561020,3777429.438065,295471.500000,299807.100000,286188.000000,300000.000000,112719.831814,112719.831814,98.711920,0.377912,0.000942119042325,2.64381303807,0.0471059521162,132.190651904,0.00100122653772,0.00094541095958,1.36300692553e-05,0.0072735702835,3.13852598226,1.9103012658,1.30334570225,21.9282757962,0.0500613268861,0.047270547979,0.000681503462764,0.363678514175,156.926299113,95.5150632902,65.1672851126,1096.41378981,103.941103,101.151936,-0.934688,717.608410,1,-0.001,50,distance
0.02,0.5,1.5,0.5,50,50,500,0,300000,42,2000,50,101.176500,101.592319,10320.999348,11.000000,235.000000,2.000000,950.000000,297786.169500,2287.343586,5231940.679764,294809.600000,299783.100000,277295.000000,299999.000000,110001.439371,110001.439371,94.442448,0.369081,0.000919774328215,2.70711157239,0.0459887164108,135.355578619,0.000979112753041,0.000960651630203,1.3509882681e-05,0.0067813678339,3.38971728504,3.08959523993,1.18438957971,71.2282635972,0.0489556376521,0.0480325815102,0.000675494134049,0.339068391695,169.485864252,154.479761996,59.2194789857,3561.41317986,98.976471,101.367882,-0.960796,945.317504,1,-0.001,50,distance
0.02,0.5,1.6,0.5,50,50,500,0,300000,42,2000,50,107.432500,103.941375,10803.809444,12.000000,256.000000,2.000000,695.000000,297268.502000,2698.439753,7281577.099014,293373.800000,299712.100000,282544.000000,299998.000000,110279.633882,110279.633882,95.062208,0.370658,0.000974182595806,2.69558840137,0.0487091297903,134.779420068,0.00107104838392,0.00110518334636,1.33429345323e-05,0.00810085429643,3.40848371453,3.51858235879,1.36645166781,91.7236016545,0.0535524191962,0.0552591673182,0.000667146726616,0.405042714822,170.424185727,175.929117939,68.3225833903,4586.18008273,105.226907,103.761351,-0.997841,691.854506,1,-0.001,50,distance
0.02,0.5,1.7,0.5,50,50,500,0,300000,42,2000,50,106.469000,101.232376,10247.994039,12.000000,246.100000,2.000000,812.000000,296842.803000,3070.332751,9426943.199173,292610.900000,299672.000000,275783.000000,300000.000000,113124.757821,113124.757821,95.387408,0.380773,0.000941164445796,2.62403039546,0.0470582222898,131.201519773,0.00100553065731,0.000992891635311,1.3805722819e-05,0.00782322682849,3.14598887527,2.28100308366,1.35773275814,39.3338824895,0.0502765328656,0.0496445817655,0.000690286140948,0.391161341424,157.299443763,114.050154183,67.886637907,1966.69412448,104.206505,101.041422,-0.897349,809.365669,1,-0.001,50,distance
0.02,0.5,1.8,0.5,50,50,500,0,300000,42,2000,50,108.424500,108.810355,11839.693300,12.000000,247.100000,2.000000,1118.000000,296271.863000,3845.208294,14785626.827209,291365.300000,299640.200000,260423.000000,300000.000000,111068.027171,111068.027171,94.602703,0.374567,0.000976199026506,2.66748109737,0.0488099513253,133.374054869,0.00103328078503,0.00103338458162,1.33695393401e-05,0.00879356399778,3.21344455728,2.37971220964,1.27015060862,54.343412506,0.0516640392515,0.0516692290808,0.000668476967004,0.439678199889,160.672227864,118.985610482,63.507530431,2717.1706253,106.203139,108.599956,-0.991876,1115.007718,1,-0.001,50,distance
0.02,0.5,1.9,0.5,50,50,500,0,300000,42,2000,50,106.466000,104.560589,10932.916844,13.000000,241.000000,2.000000,836.000000,295744.635000,4318.979662,18653585.324768,290257.800000,299581.100000,263758.000000,300000.000000,111690.893869,111690.893869,93.972964,0.377343,0.000953220055033,2.64788493275,0.0476610027516,132.394246638,0.00101342247292,0.000985209929241,1.34200000596e-05,0.00766734268013,3.26622309966,2.9795279092,1.18826363543,61.9818528243,0.050671123646,0.0492604964621,0.00067100000298,0.383367134007,163.311154983,148.97639546,59.4131817717,3099.09264121,104.232182,104.359423,-0.980626,831.560615,1,-0.001,50,distance
