rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.1,0.5,1,0.5,10,50,300,1,200000,42,1500,10,23223.510000,677.927044,459585.076567,22318.900000,23981.200000,19660.000000,25012.000000,23223.510000,677.927044,459585.076567,22318.900000,23981.200000,19660.000000,25012.000000,579801.362239,579801.362239,17.056997,24.965359,0.0400542522189,0.0400542522189,0.400542522189,0.400542522189,0.0400578026178,0.00127592037754,0.0333346458906,0.0433423132446,0.0400578026178,0.00127592037754,0.0333346458906,0.0433423132446,0.400578026178,0.0127592037754,0.333346458906,0.433423132446,0.400578026178,0.0127592037754,0.333346458906,0.433423132446,23211.913973,677.958100,19648.204464,25000.458392,1,-0.001,50,distance
0.1,0.5,1.1,0.5,10,50,300,1,200000,42,1500,10,21782.265333,695.618761,483885.460265,20878.800000,22580.100000,18611.000000,23262.000000,21782.265333,695.618761,483885.460265,20878.800000,22580.100000,18611.000000,23262.000000,544951.179029,544951.179029,17.059163,25.017223,0.0399710399235,0.0399710399235,0.399710399235,0.399710399235,0.0399749837722,0.00138485769147,0.0337875513762,0.0430765903491,0.0399749837722,0.00138485769147,0.0337875513762,0.0430765903491,0.399749837722,0.0138485769147,0.337875513762,0.430765903491,0.399749837722,0.0138485769147,0.337875513762,0.430765903491,21771.366310,695.648599,18599.983517,23251.199702,1,-0.001,50,distance
0.1,0.5,1.2,0.5,10,50,300,1,200000,42,1500,10,20369.445333,641.046994,410941.248345,19491.800000,21116.000000,17353.000000,21996.000000,20369.445333,641.046994,410941.248345,19491.800000,21116.000000,17353.000000,21996.000000,511248.628243,511248.628243,16.444081,25.097933,0.0398425427631,0.0398425427631,0.398425427631,0.398425427631,0.0398461576897,0.00135534105037,0.0334518052434,0.0433746711062,0.0398461576897,0.00135534105037,0.0334518052434,0.0433746711062,0.398461576897,0.0135534105037,0.334518052434,0.433746711062,0.398461576897,0.0135534105037,0.334518052434,0.433746711062,20359.220361,641.073052,17342.625074,21985.857675,1,-0.001,50,distance
0.1,0.5,1.3,0.5,10,50,300,1,200000,42,1500,10,19017.010667,658.742527,433941.717220,18119.800000,19780.300000,15785.000000,20550.000000,19017.010667,658.742527,433941.717220,18119.800000,19780.300000,15785.000000,20550.000000,478830.869485,478830.869485,16.315046,25.178133,0.0397155068284,0.0397155068284,0.397155068284,0.397155068284,0.0397195490686,0.0014788936933,0.0325220636729,0.043054149492,0.0397195490686,0.0014788936933,0.0325220636729,0.043054149492,0.397195490686,0.0147889369331,0.325220636729,0.43054149492,0.397195490686,0.0147889369331,0.325220636729,0.43054149492,19007.434049,658.767655,15775.292744,20540.453882,1,-0.001,50,distance
0.1,0.5,1.4,0.5,10,50,300,1,200000,42,1500,10,17656.238000,635.108873,403363.280023,16802.900000,18389.400000,13418.000000,19290.000000,17656.238000,635.108873,403363.280023,16802.900000,18389.400000,13418.000000,19290.000000,448020.183387,448020.183387,16.234846,25.373576,0.0394094700523,0.0394094700523,0.394094700523,0.394094700523,0.0394135135737,0.00151731248406,0.0295034574532,0.043318088954,0.0394135135737,0.00151731248406,0.0295034574532,0.043318088954,0.394135135737,0.0151731248406,0.295034574532,0.43318088954,0.394135135737,0.0151731248406,0.295034574532,0.43318088954,17647.277596,635.131750,13408.904117,19281.093790,1,-0.001,50,distance
0.1,0.5,1.5,0.5,10,50,300,1,200000,42,1500,10,16416.871333,637.000074,405769.094778,15601.000000,17148.100000,13271.000000,18021.000000,16416.871333,637.000074,405769.094778,15601.000000,17148.100000,13271.000000,18021.000000,418947.010989,418947.010989,16.539670,25.517961,0.0391860328459,0.0391860328459,0.391860328459,0.391860328459,0.0391903050331,0.00161777196165,0.0312447997905,0.0432810455753,0.0391903050331,0.00161777196165,0.0312447997905,0.0432810455753,0.391903050331,0.0161777196165,0.312447997905,0.432810455753,0.391903050331,0.0161777196165,0.312447997905,0.432810455753,16408.492393,637.021342,13262.505146,18012.672567,1,-0.001,50,distance
0.1,0.5,1.6,0.5,10,50,300,1,200000,42,1500,10,15189.990000,595.460194,354572.843233,14385.300000,15879.200000,12364.000000,16600.000000,15189.990000,595.460194,354572.843233,14385.300000,15879.200000,12364.000000,16600.000000,391837.770534,391837.770534,16.305507,25.794456,0.0387660178326,0.0387660178326,0.387660178326,0.387660178326,0.0387698480101,0.00160728644398,0.0311796254855,0.0427354188866,0.0387698480101,0.00160728644398,0.0311796254855,0.0427354188866,0.387698480101,0.0160728644398,0.311796254855,0.427354188866,0.387698480101,0.0160728644398,0.311796254855,0.427354188866,15182.153245,595.478019,12356.069180,16592.231268,1,-0.001,50,distance
0.1,0.5,1.7,0.5,10,50,300,1,200000,42,1500,10,14061.112667,584.298878,341405.178640,13305.000000,14731.300000,11548.000000,15436.000000,14061.112667,584.298878,341405.178640,13305.000000,14731.300000,11548.000000,15436.000000,366604.490963,366604.490963,16.433878,26.070663,0.038354992951,0.038354992951,0.38354992951,0.38354992951,0.0383589970658,0.00167971522233,0.0310982378811,0.04228064128,0.0383589970658,0.00167971522233,0.0310982378811,0.04228064128,0.383589970658,0.0167971522233,0.310982378811,0.4228064128,0.383589970658,0.0167971522233,0.310982378811,0.4228064128,14053.780577,584.315591,11540.573213,15428.698313,1,-0.001,50,distance
0.1,0.5,1.8,0.5,10,50,300,1,200000,42,1500,10,13030.201333,555.428549,308500.872798,12302.600000,13691.100000,10418.000000,14369.000000,13030.201333,555.428549,308500.872798,12302.600000,13691.100000,10418.000000,14369.000000,343295.570832,343295.570832,16.829021,26.344331,0.0379562174419,0.0379562174419,0.379562174419,0.379562174419,0.0379600174935,0.0016982523473,0.0300552261419,0.041975878062,0.0379600174935,0.0016982523473,0.0300552261419,0.041975878062,0.379600174935,0.016982523473,0.300552261419,0.41975878062,0.379600174935,0.016982523473,0.300552261419,0.41975878062,13023.335422,555.443197,10411.067429,14362.153687,1,-0.001,50,distance
0.1,0.5,1.9,0.5,10,50,300,1,200000,42,1500,10,11995.627333,540.906828,292580.196453,11248.800000,12602.100000,9621.000000,13356.000000,11995.627333,540.906828,292580.196453,11248.800000,12602.100000,9621.000000,13356.000000,321999.473154,321999.473154,16.806113,26.841037,0.0372535619883,0.0372535619883,0.372535619883,0.372535619883,0.0372571844896,0.00175253962834,0.0295264279402,0.0416755005232,0.0372571844896,0.00175253962834,0.0295264279402,0.0416755005232,0.372571844896,0.0175253962834,0.295264279402,0.416755005232,0.372571844896,0.0175253962834,0.295264279402,0.416755005232,11989.187344,540.919421,9614.483126,13349.590479,1,-0.001,50,distance
