rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,lc,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,2,0.5,50,50,500,0,2.5,300000,42,1500,50,6064.432000,139.837129,19554.422709,5880.900000,6232.000000,5471.000000,6498.000000,7731.498667,112.594437,12677.507332,7586.900000,7876.100000,7366.000000,8199.000000,685052.404125,685052.404125,96.649125,88.592306,0.00885250816359,0.0112859959619,0.44262540818,0.564299798097,0.00885251601035,0.000202384880169,0.00797819762249,0.00945282867319,0.011286049489,0.000163918948936,0.0107260415166,0.0119810420477,0.442625800517,0.0101192440085,0.398909881125,0.47264143366,0.564302474451,0.0081959474469,0.536302075832,0.599052102385,6050.730952,139.831372,5457.315055,6484.240090,1,-0.001,50,distance
0.02,0.5,2.1,0.5,50,50,500,0,2.5,300000,42,1500,50,5278.767333,127.647676,16293.929200,5110.900000,5439.000000,4828.000000,5683.000000,6900.869333,101.888803,10381.328260,6773.000000,7031.100000,6556.000000,7232.000000,605578.794068,605578.794068,91.987818,87.738970,0.00871689594325,0.0113954937011,0.435844797163,0.569774685056,0.0087169318439,0.000210294856766,0.00794892597227,0.00938936441399,0.0113955454974,0.000167663599288,0.0108594611039,0.0119781878289,0.435846592195,0.0105147428383,0.397446298613,0.4694682207,0.569777274871,0.0083831799644,0.542973055194,0.598909391445,5266.655757,127.644433,4815.865781,5670.894814,1,-0.001,50,distance
0.02,0.5,2.2,0.5,50,50,500,0,2.5,300000,42,1500,50,4619.504000,127.723026,16313.171317,4450.000000,4773.000000,3948.000000,5047.000000,6208.330000,103.138443,10637.538433,6075.000000,6343.000000,5850.000000,6562.000000,540843.884466,540843.884466,90.048805,87.100415,0.00854128914588,0.0114789686605,0.427064457294,0.573948433025,0.0085412668723,0.000233730121355,0.00729685299449,0.00932309690014,0.0114790029324,0.000189245472277,0.0108128106137,0.0121401521996,0.427063343615,0.0116865060678,0.364842649724,0.466154845007,0.573950146619,0.00946227361389,0.540640530686,0.607007609981,4608.687122,127.718000,3937.178897,5036.173126,1,-0.001,50,distance
0.02,0.5,2.3,0.5,50,50,500,0,2.5,300000,42,1500,50,4052.400667,128.533773,16520.930800,3887.900000,4204.000000,3538.000000,4463.000000,5626.342667,102.402070,10486.183913,5497.000000,5756.000000,5273.000000,5960.000000,487852.756623,487852.756623,97.186789,86.689077,0.00830660606433,0.011532870503,0.415330303216,0.57664352515,0.00830656558772,0.000260977857535,0.00725003817432,0.00907974078986,0.0115328563497,0.000206168752836,0.0108091140719,0.0121418827057,0.415328279386,0.0130488928768,0.362501908716,0.453987039493,0.576642817484,0.0103084376419,0.540455703593,0.607094135286,4042.643612,128.529458,3528.240051,4453.169323,1,-0.001,50,distance
0.02,0.5,2.4,0.5,50,50,500,0,2.5,300000,42,1500,50,3569.578000,129.019425,16646.011916,3402.000000,3721.000000,2985.000000,3890.000000,5127.515333,100.655951,10131.620432,4995.000000,5257.000000,4768.000000,5540.000000,444489.900844,444489.900844,94.678103,86.665980,0.00803072914193,0.0115357296613,0.401536457096,0.576786483067,0.00803067523595,0.000287860937878,0.00670356152383,0.00872893799105,0.0115356991889,0.000222461284206,0.0107497894464,0.0124314438227,0.401533761798,0.0143930468939,0.335178076191,0.436446899552,0.576784959446,0.0111230642103,0.537489472321,0.621572191136,3560.688202,129.015755,2976.094286,3881.087117,1,-0.001,50,distance
0.02,0.5,2.5,0.5,50,50,500,0,2.5,300000,42,1500,50,3164.528000,122.185061,14929.189216,3001.000000,3308.000000,2620.000000,3478.000000,4710.589333,95.658744,9150.595353,4591.000000,4832.000000,4425.000000,5039.000000,409008.688318,409008.688318,96.579330,86.805776,0.00773706791662,0.0115170886778,0.386853395831,0.575854433889,0.00773701384906,0.000296475077544,0.00640852253335,0.00849301118821,0.0115170528324,0.000229752303252,0.0107811039939,0.0123372558613,0.386850692453,0.0148237538772,0.320426126668,0.42465055941,0.57585264162,0.0114876151626,0.539055199694,0.616862793063,3156.347826,122.181824,2611.823388,3469.794001,1,-0.001,50,distance
0.02,0.5,2.6,0.5,50,50,500,0,2.5,300000,42,1500,50,2819.528667,120.120234,14428.870512,2661.000000,2963.000000,2305.000000,3269.000000,4352.256000,97.263421,9460.173131,4230.900000,4477.000000,3968.000000,4730.000000,379543.070423,379543.070423,101.128512,87.179669,0.00742874494724,0.0114670938272,0.371437247362,0.573354691359,0.00742868476699,0.00031446848336,0.00610825291304,0.00858001037903,0.0114670256164,0.000251369602721,0.0105543714119,0.0123925166404,0.37143423835,0.015723424168,0.305412645652,0.429000518951,0.573351280819,0.0125684801361,0.527718570593,0.619625832018,2811.937805,120.117540,2297.452834,3261.379963,1,-0.001,50,distance
0.02,0.5,2.7,0.5,50,50,500,0,2.5,300000,42,1500,50,2513.306667,116.561786,13586.649956,2355.900000,2652.000000,2003.000000,2801.000000,4044.087333,96.863703,9382.577040,3922.000000,4171.000000,3754.000000,4362.000000,355143.809217,355143.809217,97.453485,87.789537,0.00707687027464,0.0113871823987,0.353843513732,0.569359119937,0.00707676910242,0.000325474126669,0.00562685454758,0.00786374033448,0.0113870672575,0.000266266749062,0.010564143007,0.0122964568297,0.353838455121,0.0162737063334,0.281342727379,0.393187016724,0.569353362876,0.0133133374531,0.528207150351,0.614822841484,2506.203790,116.558594,1995.880569,2793.876164,1,-0.001,50,distance
0.02,0.5,2.8,0.5,50,50,500,0,2.5,300000,42,1500,50,2258.529333,112.281051,12607.034473,2107.900000,2392.200000,1752.000000,2554.000000,3781.779333,96.437814,9300.251973,3658.900000,3907.000000,3504.000000,4094.000000,334738.597929,334738.597929,102.197090,88.482646,0.00674714343463,0.0112977091878,0.337357171731,0.56488545939,0.00674702563182,0.000332655003368,0.00521477418254,0.00761821471642,0.0112975740249,0.000281457433192,0.0104727950143,0.0122126216558,0.337351281591,0.0166327501684,0.260738709127,0.380910735821,0.564878701246,0.0140728716596,0.523639750715,0.610631082791,2251.834561,112.277918,1745.280629,2547.295017,1,-0.001,50,distance
0.02,0.5,2.9,0.5,50,50,500,0,2.5,300000,42,1500,50,2040.452667,112.800956,12724.055760,1891.000000,2172.000000,1447.000000,2362.000000,3549.231333,95.757258,9169.452485,3428.000000,3672.000000,3178.000000,3990.000000,317558.738640,317558.738640,97.580134,89.440319,0.00642543384384,0.0111766136512,0.321271692192,0.558830682558,0.00642532137515,0.000352935293518,0.00455900838024,0.00744200980868,0.0111764630775,0.000294813585932,0.00999759114789,0.0125345486468,0.321266068758,0.0176467646759,0.227950419012,0.372100490434,0.558823153877,0.0147406792966,0.499879557395,0.626727432338,2034.101492,112.798358,1440.652128,2355.652252,1,-0.001,50,distance
0.02,0.5,3,0.5,50,50,500,0,2.5,300000,42,1500,50,1855.826667,112.312727,12614.148622,1707.000000,1995.000000,1417.000000,2122.000000,3351.160667,94.444574,8919.777520,3224.000000,3472.000000,3060.000000,3655.000000,303018.253534,303018.253534,103.411347,90.385283,0.00612447152943,0.0110592699535,0.306223576472,0.552963497675,0.00612434862118,0.000368409137076,0.00468012579239,0.00700331799316,0.0110590884824,0.00030426563777,0.0100954247374,0.0120446361228,0.306217431059,0.0184204568538,0.234006289619,0.350165899658,0.552954424119,0.0152132818885,0.504771236869,0.602231806138,1849.766302,112.310275,1410.944607,2115.940015,1,-0.001,50,distance
