rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.002,0.5,1,0.5,500,50,1000,0,300000,42,1500,500,21001.486667,152.669627,23308.015155,20809.000000,21200.000000,20498.000000,21525.000000,21197.149333,155.100180,24056.065699,21002.900000,21399.100000,20718.000000,21724.000000,21694159.136702,21694159.136702,1044.532404,1023.399871,0.000968071015536,0.000977090155915,0.484035507768,0.488545077958,0.000968071771963,6.58300802222e-06,0.000947743829568,0.00098985617159,0.000977090924512,6.69456516996e-06,0.000956164856412,0.000997834791433,0.484035885982,0.00329150401096,0.473871914784,0.494928085795,0.488545462256,0.003347282585,0.478082428206,0.498917395717,20567.603484,152.233666,20065.435854,21088.877796,1,-0.001,50,distance
0.002,0.5,1.1,0.5,500,50,1000,0,300000,42,1500,500,16197.510000,138.242210,19110.908567,16022.000000,16377.000000,15811.000000,16614.000000,16372.912000,141.369913,19985.452256,16196.000000,16554.100000,15969.000000,16810.000000,16713655.064105,16713655.064105,1020.679918,1020.750495,0.000969118360878,0.000979612893601,0.484559180439,0.489806446801,0.0009691177408,7.5505499933e-06,0.000945046988047,0.000992733514813,0.000979612035516,7.70957786691e-06,0.000953643751552,0.00100430083165,0.4845588704,0.00377527499652,0.472523494023,0.496366757407,0.489806017758,0.00385478893345,0.476821875776,0.502150415826,15863.236899,137.795824,15477.217142,16277.111957,1,-0.001,50,distance
0.002,0.5,1.2,0.5,500,50,1000,0,300000,42,1500,500,12172.417333,115.234887,13279.079166,12020.000000,12320.000000,11812.000000,12625.000000,12330.766667,118.032669,13931.710889,12175.000000,12480.000000,11967.000000,12773.000000,12529513.953805,12529513.953805,1044.235602,1016.037076,0.000971499563208,0.000984137669835,0.485749781604,0.492068834918,0.000971500602017,8.56077631266e-06,0.000943330954627,0.00100248816503,0.000984139043773,8.81906496892e-06,0.000956691939825,0.0010142401055,0.485750301009,0.00428038815623,0.471665477314,0.501244082515,0.492069521887,0.00440953248432,0.478345969912,0.507120052749,11921.827054,114.892818,11563.087173,12373.126702,1,-0.001,50,distance
0.002,0.5,1.3,0.5,500,50,1000,0,300000,42,1500,500,8946.800000,100.482881,10096.809333,8817.000000,9074.100000,8610.000000,9305.000000,9092.999333,103.683033,10750.171333,8960.900000,9225.000000,8767.000000,9439.000000,9183941.327648,9183941.327648,1011.143068,1009.888110,0.000974178697447,0.000990097716104,0.487089348724,0.495048858052,0.000974179121764,1.01092148154e-05,0.000939113096363,0.0010079185498,0.000990098531512,1.0494755172e-05,0.00095545497159,0.00102302108152,0.487089560882,0.00505460740778,0.469556548181,0.503959274901,0.495049265756,0.00524737758605,0.477727485795,0.51151054076,8763.121173,100.176714,8426.760630,9119.951754,1,-0.001,50,distance
0.002,0.5,1.4,0.5,500,50,1000,0,300000,42,1500,500,6485.109333,87.148051,7594.782713,6373.000000,6598.000000,6240.000000,6788.000000,6623.397333,89.822051,8068.000793,6508.000000,6740.000000,6379.000000,6943.000000,6627422.454334,6627422.454334,982.861600,1000.463312,0.000978526626003,0.000999392656643,0.489263313001,0.499696328322,0.000978523386393,1.19207939862e-05,0.000941670219313,0.00101713116138,0.000999390415258,1.23961247455e-05,0.000960878791117,0.00103960003359,0.489261693196,0.00596039699313,0.470835109657,0.508565580692,0.499695207629,0.00619806237267,0.480439395559,0.519800016796,6352.560884,86.865978,6108.465518,6654.109904,1,-0.001,50,distance
0.002,0.5,1.5,0.5,500,50,1000,0,300000,42,1500,500,4668.163333,70.440353,4961.843322,4577.000000,4756.100000,4424.000000,4903.000000,4802.551333,73.476268,5398.762032,4708.000000,4897.000000,4541.000000,5041.000000,4743701.925774,4743701.925774,1000.980209,987.534804,0.00098407602467,0.00101240579794,0.492038012335,0.506202898968,0.000984078542386,1.39100234005e-05,0.000934086984887,0.00103141373765,0.00101240889878,1.45750684182e-05,0.000958790460753,0.00106456933896,0.492039271193,0.00695501170022,0.467043492443,0.515706868824,0.506204449392,0.00728753420912,0.479395230377,0.53228466948,4573.289295,70.251351,4329.276488,4806.646242,1,-0.001,50,distance
0.002,0.5,1.6,0.5,500,50,1000,0,300000,42,1500,500,3357.030667,61.886846,3829.981726,3279.900000,3435.000000,3146.000000,3600.000000,3489.994667,65.877745,4339.877305,3407.000000,3575.100000,3268.000000,3746.000000,3395528.795422,3395528.795422,953.793892,972.655747,0.000988662110948,0.00102782066563,0.494331055474,0.513910332814,0.000988668883807,1.74012965887e-05,0.000926844222746,0.00106037936773,0.00102782937003,1.86552004992e-05,0.000962718269439,0.00110338364209,0.494334441904,0.00870064829441,0.463422111373,0.530189683867,0.513914685015,0.00932760024966,0.481359134719,0.551691821046,3289.120091,61.752858,3078.452383,3532.099773,1,-0.001,50,distance
0.002,0.5,1.7,0.5,500,50,1000,0,300000,42,1500,500,2438.632000,51.226535,2624.157909,2373.900000,2506.000000,2261.000000,2578.000000,2572.390000,55.268791,3054.639233,2502.000000,2646.000000,2366.000000,2729.000000,2449443.336024,2449443.336024,967.725056,951.800323,0.000995586206929,0.00105019371633,0.497793103465,0.525096858165,0.000995585791764,1.96745482229e-05,0.000926477764915,0.00105358642829,0.0010501963408,2.14405115797e-05,0.000974961144335,0.00111314291889,0.497792895882,0.00983727411151,0.463238882458,0.526793214143,0.525098170401,0.0107202557899,0.487480572168,0.556571459447,2389.643133,51.110845,2212.464732,2528.195681,1,-0.001,50,distance
0.002,0.5,1.8,0.5,500,50,1000,0,300000,42,1500,500,1797.047333,45.489117,2069.259760,1738.000000,1854.000000,1639.000000,1935.000000,1932.158667,49.724965,2472.572158,1867.000000,1992.000000,1753.000000,2075.000000,1795737.677803,1795737.677803,967.391082,928.880216,0.00100072931339,0.00107596933035,0.500364656694,0.537984665174,0.00100072102944,2.38194720715e-05,0.000918584830456,0.00106831462805,0.00107596642566,2.63417068204e-05,0.000982476636845,0.00116176637366,0.50036051472,0.0119097360357,0.459292415228,0.534157314026,0.537983212829,0.0131708534102,0.491238318423,0.580883186829,1761.132580,45.396457,1603.314673,1898.688526,1,-0.001,50,distance
0.002,0.5,1.9,0.5,500,50,1000,0,300000,42,1500,500,1351.371333,38.307390,1467.456112,1302.000000,1400.100000,1232.000000,1468.000000,1489.748000,43.778813,1916.584496,1434.000000,1545.000000,1345.000000,1654.000000,1346129.156922,1346129.156922,994.392425,902.881178,0.00100389425961,0.00110669024019,0.501947129807,0.553345120095,0.00100389237802,2.72231493229e-05,0.000915171018911,0.00109916927146,0.00110669492103,3.14567178992e-05,0.00100847631553,0.00122678991426,0.501946189012,0.0136115746614,0.457585509455,0.549584635732,0.553347460514,0.0157283589496,0.504238157765,0.613394957132,1324.448750,38.245155,1205.583033,1441.288918,1,-0.001,50,distance
