rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,1,0.5,500,50,500,1,200000,42,1000,50,58153.277000,212.740392,45258.474271,57878.900000,58422.200000,57508.000000,58783.000000,58153.277000,212.740392,45258.474271,57878.900000,58422.200000,57508.000000,58783.000000,7115222.214816,7115222.214816,118.104602,122.351944,0.00817307952504,0.00817307952504,0.408653976252,0.408653976252,0.0081731652207,3.76729358328e-05,0.00806200178869,0.00828459052651,0.0081731652207,3.76729358328e-05,0.00806200178869,0.00828459052651,0.408658261035,0.00188364679167,0.403100089434,0.414229526326,0.408658261035,0.00188364679167,0.403100089434,0.414229526326,58010.972556,212.638978,57365.891014,58640.349990,1,-0.001,50,distance
0.02,0.5,1.1,0.5,500,50,500,1,200000,42,1000,50,47062.579000,199.144530,39658.543759,46815.800000,47314.000000,46389.000000,47786.000000,47062.579000,199.144530,39658.543759,46815.800000,47314.000000,46389.000000,47786.000000,5711472.871763,5711472.871763,117.950377,121.357768,0.00824000744758,0.00824000744758,0.412000372379,0.412000372379,0.0082401019617,4.04893663842e-05,0.00806143700229,0.00837770634812,0.0082401019617,4.04893663842e-05,0.00806143700229,0.00837770634812,0.412005098085,0.00202446831909,0.403071850114,0.418885317406,0.412005098085,0.00202446831909,0.403071850114,0.418885317406,46948.349543,199.003830,46275.855588,47671.254764,1,-0.001,50,distance
0.02,0.5,1.2,0.5,500,50,500,1,200000,42,1000,50,37268.636000,180.373650,32534.653504,37038.000000,37498.000000,36753.000000,37906.000000,37268.636000,180.373650,32534.653504,37038.000000,37498.000000,36753.000000,37906.000000,4476792.390586,4476792.390586,117.830678,120.120587,0.00832485242746,0.00832485242746,0.416242621373,0.416242621373,0.00832496745956,4.63840252567e-05,0.0081369980069,0.00847899959748,0.00832496745956,4.63840252567e-05,0.0081369980069,0.00847899959748,0.416248372978,0.00231920126286,0.406849900345,0.423949979874,0.416248372978,0.00231920126286,0.406849900345,0.423949979874,37179.100152,180.259472,36664.218920,37816.401910,1,-0.001,50,distance
0.02,0.5,1.3,0.5,500,50,500,1,200000,42,1000,50,29044.632000,156.022622,24343.058576,28851.900000,29233.100000,28484.000000,29541.000000,29044.632000,156.022622,24343.058576,28851.900000,29233.100000,28484.000000,29541.000000,3444348.698028,3444348.698028,125.508327,118.585372,0.00843254691856,0.00843254691856,0.421627345928,0.421627345928,0.0084327111214,5.39237080198e-05,0.00826319936947,0.00860113396209,0.0084327111214,5.39237080198e-05,0.00826319936947,0.00860113396209,0.42163555607,0.00269618540096,0.413159968473,0.430056698105,0.42163555607,0.00269618540096,0.413159968473,0.430056698105,28975.745026,155.927543,28415.214487,29471.510789,1,-0.001,50,distance
0.02,0.5,1.4,0.5,500,50,500,1,200000,42,1000,50,22403.332000,142.629064,20343.049776,22223.000000,22581.000000,21942.000000,22873.000000,22403.332000,142.629064,20343.049776,22223.000000,22581.000000,21942.000000,22873.000000,2617726.516212,2617726.516212,109.009893,116.842538,0.00855831648618,0.00855831648618,0.427915824309,0.427915824309,0.00855848333865,6.0396540619e-05,0.00837499025011,0.00874066026057,0.00855848333865,6.0396540619e-05,0.00837499025011,0.00874066026057,0.427924166933,0.00301982703099,0.418749512505,0.437033013029,0.427924166933,0.00301982703099,0.418749512505,0.437033013029,22350.977470,142.545261,21889.765184,22820.662993,1,-0.001,50,distance
0.02,0.5,1.5,0.5,500,50,500,1,200000,42,1000,50,17248.092000,125.127941,15657.001536,17088.900000,17416.000000,16853.000000,17582.000000,17248.092000,125.127941,15657.001536,17088.900000,17416.000000,16853.000000,17582.000000,1979681.467117,1979681.467117,115.389078,114.772260,0.0087125592104,0.0087125592104,0.43562796052,0.43562796052,0.00871276161617,6.8468565212e-05,0.00852363505169,0.00895115912945,0.00871276161617,6.8468565212e-05,0.00852363505169,0.00895115912945,0.435638080808,0.00342342826059,0.426181752585,0.447557956472,0.435638080808,0.00342342826059,0.426181752585,0.447557956472,17208.498371,125.051009,16813.703051,17542.127601,1,-0.001,50,distance
0.02,0.5,1.6,0.5,500,50,500,1,200000,42,1000,50,13318.563000,118.298800,13994.606031,13164.000000,13473.000000,12958.000000,13744.000000,13318.563000,118.298800,13994.606031,13164.000000,13473.000000,12958.000000,13744.000000,1500603.878735,1500603.878735,108.302087,112.664422,0.00887546886206,0.00887546886206,0.443773443103,0.443773443103,0.00887571493578,8.42515426923e-05,0.00863944911125,0.00916855379738,0.00887571493578,8.42515426923e-05,0.00863944911125,0.00916855379738,0.443785746789,0.00421257713466,0.431972455563,0.458427689869,0.443785746789,0.00421257713466,0.431972455563,0.458427689869,13288.550922,118.242954,12928.111661,13713.779719,1,-0.001,50,distance
0.02,0.5,1.7,0.5,500,50,500,1,200000,42,1000,50,10379.647000,104.779876,10978.822391,10247.800000,10516.100000,10070.000000,10731.000000,10379.647000,104.779876,10978.822391,10247.800000,10516.100000,10070.000000,10731.000000,1148274.733990,1148274.733990,107.805570,110.619444,0.00903934110257,0.00903934110257,0.451967055129,0.451967055129,0.00903962713741,9.76648884425e-05,0.00872545793075,0.0093922191898,0.00903962713741,9.76648884425e-05,0.00872545793075,0.0093922191898,0.451981356871,0.00488324442221,0.436272896537,0.46961095949,0.451981356871,0.00488324442221,0.436272896537,0.46961095949,10356.681505,104.742021,10046.949221,10708.149170,1,-0.001,50,distance
0.02,0.5,1.8,0.5,500,50,500,1,200000,42,1000,50,8208.597000,90.845377,8252.882591,8091.000000,8329.000000,7900.000000,8474.000000,8208.597000,90.845377,8252.882591,8091.000000,8329.000000,7900.000000,8474.000000,892053.095470,892053.095470,98.697891,108.663748,0.00920191526904,0.00920191526904,0.460095763452,0.460095763452,0.00920219593812,0.000105762400318,0.00887947328735,0.00953674738894,0.00920219593812,0.000105762400318,0.00887947328735,0.00953674738894,0.460109796906,0.00528812001604,0.443973664367,0.476837369447,0.460109796906,0.00528812001604,0.443973664367,0.476837369447,8190.755938,90.811883,7882.376160,8456.228742,1,-0.001,50,distance
0.02,0.5,1.9,0.5,500,50,500,1,200000,42,1000,50,6587.641000,84.598062,7156.832119,6485.900000,6696.100000,6330.000000,6840.000000,6587.641000,84.598062,7156.832119,6485.900000,6696.100000,6330.000000,6840.000000,706500.269858,706500.269858,102.319638,107.232950,0.00932432906405,0.00932432906405,0.466216453203,0.466216453203,0.00932462170828,0.000122914814531,0.00890616921239,0.00977739182812,0.00932462170828,0.000122914814531,0.00890616921239,0.00977739182812,0.466231085414,0.00614574072657,0.44530846062,0.488869591406,0.466231085414,0.00614574072657,0.44530846062,0.488869591406,6573.510995,84.573566,6316.010374,6825.648366,1,-0.001,50,distance
