rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,1,0.5,10,50,500,1,200000,42,1000,50,5226.016000,185.573241,34437.427744,4983.800000,5438.200000,4467.000000,5721.000000,5226.016000,185.573241,34437.427744,4983.800000,5438.200000,4467.000000,5721.000000,622302.709925,622302.709925,94.756732,119.057560,0.00839786797751,0.00839786797751,0.419893398876,0.419893398876,0.00839806110885,0.000302996663347,0.00716195701256,0.00920013109378,0.00839806110885,0.000302996663347,0.00716195701256,0.00920013109378,0.419903055442,0.0151498331674,0.358097850628,0.460006554689,0.419903055442,0.0151498331674,0.358097850628,0.460006554689,5213.569946,185.580118,4454.564604,5708.563221,1,-0.001,50,distance
0.02,0.5,1.1,0.5,10,50,500,1,200000,42,1000,50,4884.189000,170.105653,28935.933279,4663.000000,5088.100000,4163.000000,5350.000000,4884.189000,170.105653,28935.933279,4663.000000,5088.100000,4163.000000,5350.000000,582797.238990,582797.238990,89.763977,119.301190,0.00838059735572,0.00838059735572,0.419029867786,0.419029867786,0.0083807911316,0.000296809244845,0.00713274450329,0.00920064233211,0.0083807911316,0.000296809244845,0.00713274450329,0.00920064233211,0.41903955658,0.0148404622422,0.356637225164,0.460032116606,0.41903955658,0.0148404622422,0.356637225164,0.460032116606,4872.533055,170.112072,4151.327074,5338.370377,1,-0.001,50,distance
0.02,0.5,1.2,0.5,10,50,500,1,200000,42,1000,50,4533.883000,170.242954,28982.663311,4309.900000,4732.100000,3688.000000,4967.000000,4533.883000,170.242954,28982.663311,4309.900000,4732.100000,3688.000000,4967.000000,544642.311329,544642.311329,90.175778,120.102240,0.00832451483422,0.00832451483422,0.416225741711,0.416225741711,0.00832471287295,0.000317294735862,0.00676975733564,0.00912903853544,0.00832471287295,0.000317294735862,0.00676975733564,0.00912903853544,0.416235643647,0.0158647367931,0.338487866782,0.456451926772,0.416235643647,0.0158647367931,0.338487866782,0.456451926772,4522.990154,170.248656,3677.104484,4956.118241,1,-0.001,50,distance
0.02,0.5,1.3,0.5,10,50,500,1,200000,42,1000,50,4203.502000,161.785407,26174.517996,4000.000000,4390.100000,3455.000000,4576.000000,4203.502000,161.785407,26174.517996,4000.000000,4390.100000,3455.000000,4576.000000,508109.950886,508109.950886,91.352884,120.851005,0.00827281967746,0.00827281967746,0.413640983873,0.413640983873,0.00827302564714,0.000323046194577,0.00676733463183,0.00900033616988,0.00827302564714,0.000323046194577,0.00676733463183,0.00900033616988,0.413651282357,0.0161523097288,0.338366731592,0.450016808494,0.413651282357,0.0161523097288,0.338366731592,0.450016808494,4193.339801,161.790782,3444.789185,4565.829432,1,-0.001,50,distance
0.02,0.5,1.4,0.5,10,50,500,1,200000,42,1000,50,3877.948000,159.323637,25384.021296,3675.000000,4075.000000,3231.000000,4256.000000,3877.948000,159.323637,25384.021296,3675.000000,4075.000000,3231.000000,4256.000000,473589.679343,473589.679343,90.055307,122.097073,0.00818841323861,0.00818841323861,0.409420661931,0.409420661931,0.00818863663476,0.000341261915212,0.00680388399503,0.00897129516254,0.00818863663476,0.000341261915212,0.00680388399503,0.00897129516254,0.409431831738,0.0170630957606,0.340194199752,0.448564758127,0.409431831738,0.0170630957606,0.340194199752,0.448564758127,3868.476206,159.328878,3221.502484,4246.511961,1,-0.001,50,distance
0.02,0.5,1.5,0.5,10,50,500,1,200000,42,1000,50,3590.441000,154.416193,23844.360519,3394.900000,3772.100000,2816.000000,3991.000000,3590.441000,154.416193,23844.360519,3394.900000,3772.100000,2816.000000,3991.000000,441153.251422,441153.251422,88.500776,122.840040,0.00813876127723,0.00813876127723,0.406938063861,0.406938063861,0.0081389776271,0.000354370982813,0.00634653146757,0.00901977981586,0.0081389776271,0.000354370982813,0.00634653146757,0.00901977981586,0.406948881355,0.0177185491406,0.317326573378,0.450988990793,0.406948881355,0.0177185491406,0.317326573378,0.450988990793,3581.617935,154.420631,2807.125861,3982.150560,1,-0.001,50,distance
0.02,0.5,1.6,0.5,10,50,500,1,200000,42,1000,50,3303.128000,143.622852,20627.523616,3111.000000,3470.000000,2682.000000,3667.000000,3303.128000,143.622852,20627.523616,3111.000000,3470.000000,2682.000000,3667.000000,410887.058860,410887.058860,92.016567,124.360359,0.00803901687526,0.00803901687526,0.401950843763,0.401950843763,0.00803919977503,0.000353135507036,0.00652016225354,0.00896695875476,0.00803919977503,0.000353135507036,0.00652016225354,0.00896695875476,0.401959988751,0.0176567753518,0.326008112677,0.448347937738,0.401959988751,0.0176567753518,0.326008112677,0.448347937738,3294.910259,143.626215,2673.773211,3658.821084,1,-0.001,50,distance
0.02,0.5,1.7,0.5,10,50,500,1,200000,42,1000,50,3041.607000,135.684408,18410.258551,2860.900000,3205.100000,2432.000000,3362.000000,3041.607000,135.684408,18410.258551,2860.900000,3205.100000,2432.000000,3362.000000,382908.653720,382908.653720,88.521775,125.855678,0.00794342716064,0.00794342716064,0.397171358032,0.397171358032,0.00794357650178,0.000357147401629,0.00633476958128,0.00879857083817,0.00794357650178,0.000357147401629,0.00633476958128,0.00879857083817,0.397178825089,0.0178573700815,0.316738479064,0.439928541909,0.397178825089,0.0178573700815,0.316738479064,0.439928541909,3033.948827,135.686835,2424.321741,3354.357850,1,-0.001,50,distance
0.02,0.5,1.8,0.5,10,50,500,1,200000,42,1000,50,2793.648000,134.938631,18208.434096,2621.000000,2955.000000,2223.000000,3179.000000,2793.648000,134.938631,18208.434096,2621.000000,2955.000000,2223.000000,3179.000000,357239.205623,357239.205623,90.020357,127.834139,0.00782010472542,0.00782010472542,0.391005236271,0.391005236271,0.0078202773756,0.000380803267113,0.00625866232731,0.00891221978664,0.0078202773756,0.000380803267113,0.00625866232731,0.00891221978664,0.39101386878,0.0190401633556,0.312933116365,0.445610989332,0.39101386878,0.0190401633556,0.312933116365,0.445610989332,2786.503216,134.941115,2215.896246,3171.836179,1,-0.001,50,distance
0.02,0.5,1.9,0.5,10,50,500,1,200000,42,1000,50,2566.793000,128.073581,16402.842151,2388.900000,2712.000000,2062.000000,2888.000000,2566.793000,128.073581,16402.842151,2388.900000,2712.000000,2062.000000,2888.000000,333839.490283,333839.490283,94.217589,130.016288,0.00768870392723,0.00768870392723,0.384435196361,0.384435196361,0.00768888445201,0.000386776755656,0.00616499975752,0.00864205295997,0.00768888445201,0.000386776755656,0.00616499975752,0.00864205295997,0.384444222601,0.0193388377828,0.308249987876,0.432102647999,0.384444222601,0.0193388377828,0.308249987876,0.432102647999,2560.116210,128.076020,2055.310624,2881.307732,1,-0.001,50,distance
