rho,rv,mu,lmin,lmax,dx,chunk_size,remove_prob,flights,seed,reps,lambda,unique_caps_mean,unique_caps_std,unique_caps_var,unique_caps_p10,unique_caps_p90,unique_caps_min,unique_caps_max,visits_mean,visits_std,visits_var,visits_p10,visits_p90,visits_min,visits_max,mean_distance,mean_time,mfpt,mean_time_between,eta_unique_global,eta_visits_global,normalized_rate_unique_global,normalized_rate_visits_global,eta_unique_mean,eta_unique_std,eta_unique_min,eta_unique_max,eta_visits_mean,eta_visits_std,eta_visits_min,eta_visits_max,normalized_rate_unique_mean,normalized_rate_unique_std,normalized_rate_unique_min,normalized_rate_unique_max,normalized_rate_visits_mean,normalized_rate_visits_std,normalized_rate_visits_min,normalized_rate_visits_max,score_mean,score_std,score_min,score_max,r_target,r_step,score_dx,score_mode
0.02,0.5,1,0.5,50,50,500,0,5000,1776707080,1500,50,105.665333,98.458695,9694.114665,12.000000,245.000000,2.000000,467.000000,3898.228000,1050.522389,1103597.289349,2416.900000,4892.100000,419.000000,5000.000000,12977.400173,12977.400173,103.825390,3.302793,0.00814225745707,0.300385897636,0.407112872853,15.0192948818,0.00720098065716,0.00199652513488,0.000742404602327,0.0134697277922,0.715196443777,0.819898017688,0.00865443802151,8.00615640977,0.360049032858,0.0998262567441,0.0371202301164,0.673486389611,35.7598221888,40.9949008844,0.432721901075,400.307820488,105.405785,98.245342,1.946121,466.060797,1,-0.001,50,distance
0.02,0.5,1.1,0.5,50,50,500,0,5000,1776707080,1500,50,105.662667,96.472108,9306.867540,12.000000,254.000000,2.000000,406.000000,3738.454667,1173.190647,1376376.293278,1966.800000,4874.200000,380.000000,4999.000000,12802.010729,12802.010729,105.612261,3.396347,0.00825359929042,0.292020897801,0.412679964521,14.6010448901,0.00732883850847,0.00198699401523,0.000703801331511,0.0116858753322,0.70408331542,0.841965382694,0.00886902045629,11.4394654361,0.366441925423,0.0993497007617,0.0351900665755,0.58429376661,35.204165771,42.0982691347,0.443451022814,571.973271803,105.406626,96.266781,1.943166,405.138874,1,-0.001,50,distance
0.02,0.5,1.2,0.5,50,50,500,0,5000,1776707080,1500,50,105.618000,91.270952,8330.386743,13.000000,250.100000,2.000000,370.000000,3534.382000,1290.633782,1665735.560076,1473.700000,4848.100000,326.000000,5000.000000,12670.212229,12670.212229,101.219737,3.555636,0.00833592982451,0.27895207564,0.416796491225,13.947603782,0.00741327645741,0.00203273101805,0.000713787892953,0.012268092739,0.677768861643,0.778209985747,0.00900619488316,5.85071154443,0.370663822871,0.101636550902,0.0356893946476,0.613404636951,33.8884430822,38.9104992874,0.450309744158,292.535577221,105.364596,91.078722,1.943961,369.262386,1,-0.001,50,distance
0.02,0.5,1.3,0.5,50,50,500,0,5000,1776707080,1500,50,102.680000,86.393636,7463.860267,14.000000,257.100000,2.000000,323.000000,3354.444000,1417.633873,2009685.798864,795.600000,4811.100000,283.000000,5000.000000,12136.184897,12136.184897,100.043834,3.586708,0.00846064894953,0.27640020554,0.423032447476,13.820010277,0.00758328661751,0.00198623419376,0.000737446748267,0.0114048768206,0.678401772998,0.803193834234,0.00910450055981,8.36562540213,0.379164330875,0.099311709688,0.0368723374133,0.570243841028,33.9200886499,40.1596917117,0.455225027991,418.281270106,102.437276,86.214972,1.945759,322.366204,1,-0.001,50,distance
0.02,0.5,1.4,0.5,50,50,500,0,5000,1776707080,1500,50,96.242000,78.012995,6086.027436,12.000000,230.000000,2.000000,282.000000,3211.392667,1479.188529,2187998.705146,454.000000,4802.000000,250.000000,4998.000000,11272.354860,11272.354860,96.141592,3.478868,0.00853787883648,0.284891019351,0.426893941824,14.2445509675,0.00757621718661,0.00215125026623,0.000785316779229,0.0125076886265,0.70222268096,0.877897213781,0.00895955755155,8.51583621508,0.37881085933,0.107562513312,0.0392658389615,0.625384431325,35.111134048,43.8948606891,0.447977877577,425.791810754,96.016553,77.855813,1.949065,281.473399,1,-0.001,50,distance
0.02,0.5,1.5,0.5,50,50,500,0,5000,1776707080,1500,50,92.356667,70.322923,4945.313456,12.000000,206.000000,2.000000,260.000000,2992.692000,1571.472888,2469527.038469,268.000000,4763.100000,216.000000,5000.000000,10707.198904,10707.198904,100.963404,3.541252,0.00862566087466,0.279502793095,0.431283043733,13.9751396548,0.00771805887938,0.00218708595383,0.000739483782564,0.0148538167854,0.683882969822,0.858333697311,0.00936309229961,8.41876003237,0.385902943969,0.109354297691,0.0369741891282,0.742690839268,34.1941484911,42.9166848656,0.46815461498,420.938001619,92.142523,70.183468,1.945908,259.545703,1,-0.001,50,distance
0.02,0.5,1.6,0.5,50,50,500,0,5000,1776707080,1500,50,90.588667,63.986776,4094.307472,14.000000,186.000000,2.000000,227.000000,2707.852000,1652.715508,2731468.548763,233.000000,4700.300000,186.000000,5000.000000,10319.970857,10319.970857,98.242400,3.769529,0.00877799636475,0.262389500662,0.438899818238,13.1194750331,0.00795119088542,0.00214479616993,0.000761910981354,0.0154370400595,0.637180789726,0.8736929671,0.00945336173497,14.1244452902,0.397559544271,0.107239808496,0.0380955490677,0.771852002974,31.8590394863,43.684648355,0.472668086749,706.222264511,90.382267,63.863429,1.947500,226.602174,1,-0.001,50,distance
0.02,0.5,1.7,0.5,50,50,500,0,5000,1776707080,1500,50,83.381333,56.600942,3203.666585,11.000000,163.000000,2.000000,193.000000,2546.434667,1707.179658,2914462.384398,202.000000,4689.400000,159.000000,4997.000000,9464.175517,9464.175517,94.603519,3.672946,0.00881020572635,0.269060380605,0.440510286317,13.4530190303,0.00792708692233,0.00225772512913,0.000799371192362,0.0136778010677,0.632490237359,0.795616807372,0.0094955055107,5.32789053901,0.396354346116,0.112886256457,0.0399685596181,0.683890053387,31.6245118679,39.7808403686,0.474775275535,266.394526951,83.192050,56.494420,1.949961,192.656571,1,-0.001,50,distance
0.02,0.5,1.8,0.5,50,50,500,0,5000,1776707080,1500,50,78.560000,48.452008,2347.597067,14.000000,141.000000,2.000000,170.000000,2304.096667,1711.635091,2929694.683322,177.000000,4583.000000,143.000000,4993.000000,8890.907659,8890.907659,93.587455,3.808948,0.00883599324282,0.259152018552,0.441799662141,12.9576009276,0.00808513344186,0.00214969785484,0.000873967423334,0.012526462389,0.590936980809,0.784139780548,0.00947239382716,6.92479679299,0.404256672093,0.107484892742,0.0436983711667,0.626323119449,29.5468490405,39.2069890274,0.473619691358,346.23983965,78.382182,48.362072,1.954232,169.712613,1,-0.001,50,distance
0.02,0.5,1.9,0.5,50,50,500,0,5000,1776707080,1500,50,73.221333,43.682693,1908.177678,13.000000,126.000000,2.000000,154.000000,2106.410667,1762.380616,3105985.434020,156.000000,4540.600000,103.000000,5000.000000,8224.104065,8224.104065,96.882827,3.845562,0.00890325958355,0.256126460707,0.445162979178,12.8063230353,0.00813613147303,0.00226492000942,0.000813840729906,0.013343858506,0.599109477074,0.939073081561,0.00797179959543,17.8388516693,0.406806573652,0.113246000471,0.0406920364953,0.6671929253,29.9554738537,46.953654078,0.398589979772,891.942583465,73.056851,43.604554,1.950850,153.752318,1,-0.001,50,distance
